time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ,pitch,roll,yaw
1781556040354527744,0.2626206874847412,0.1596430093050003,0.2659001648426056,0.08481523394584656,0.15430571138858795,-0.20816802978515625,-0.9658446311950684,-0.014367356896400452,0.04154205322265625,0.03748464584350586,0.6820575402522893,0.015746595772524068,0.12972947463075354,0.7195275339539807,0.20970158010389503,0.1584236452743267,1.6075451221196175
1781556040364562432,0.2726554870605469,0.14385738968849182,0.274021714925766,0.0706312358379364,0.15676233172416687,-0.2097763866186142,-0.9651007652282715,-0.01056787371635437,0.0339646190404892,0.021207332611083984,0.6815842175585071,0.015345606034044742,0.13120266696585212,0.7197176085177451,0.21134625051224185,0.16102472875867388,1.6080924856007737
1781556040374597632,0.28269052505493164,0.12478037923574448,0.26545703411102295,0.04837280511856079,0.15924477577209473,-0.21118034422397614,-0.9643878936767578,-0.0016825050115585327,0.030577316880226135,0.011232376098632812,0.6811779140911689,0.014874001334170859,0.13260779735160416,0.7198545887941248,0.21278238224204965,0.1636485274712328,1.6084786153571524
1781556040384632576,0.2927255630493164,0.11600606143474579,0.2544797360897064,0.021067947149276733,0.16171276569366455,-0.21239228546619415,-0.9637107849121094,0.003936648368835449,0.028600171208381653,0.011547088623046875,0.680870784352906,0.014357032581285668,0.13393459816872721,0.7199100108853144,0.21402245089995817,0.16625329133922148,1.608621228814441
1781556040394667520,0.30276060104370117,0.1057606115937233,0.2386644035577774,-0.010291572660207748,0.1640932708978653,-0.21348117291927338,-0.9630675911903381,0.007888555526733398,0.030192598700523376,0.009454309940338135,0.6806788214724663,0.013849039074072202,0.13518286613167993,0.7198681225768906,0.21513689274780448,0.16876532088536694,1.608477515953902
1781556040404702720,0.31279563903808594,0.10184043645858765,0.21388982236385345,-0.04292941093444824,0.166338250041008,-0.21442978084087372,-0.9624715447425842,0.010343268513679504,0.03236190974712372,0.0009236931800842285,0.6806139515064056,0.013364022271312882,0.13632914103946783,0.7197225130741007,0.2161079969653165,0.17113362422963427,1.6080289645154795
1781556040414737664,0.3228306770324707,0.08827643096446991,0.18701039254665375,-0.07336348295211792,0.16840723156929016,-0.21525046229362488,-0.9619283676147461,0.011188700795173645,0.030115589499473572,-0.006821572780609131,0.6806794595899767,0.012922147340097409,0.13736382467742453,0.7194717477993904,0.21694829723608153,0.17331603041697904,1.6072724244543428
1781556040424772608,0.33286547660827637,0.08274371176958084,0.1654374599456787,-0.09308338910341263,0.1702883094549179,-0.21591590344905853,-0.9614479541778564,0.0051267147064208984,0.018146753311157227,-0.01078099012374878,0.6808491005290273,0.01251334298106082,0.13827300860496214,0.7191443662536237,0.21762976598859513,0.17529853932942574,1.606291261454918
1781556040434807552,0.34290051460266113,0.0733233094215393,0.14269553124904633,-0.10624180734157562,0.17199593782424927,-0.21652436256408691,-0.9610070586204529,-0.0029590725898742676,0.005953073501586914,-0.02759462594985962,0.6810973303274825,0.012162668735518179,0.13909899726777847,0.7187558809004898,0.2182529681987667,0.1770996167297204,1.6051333760474205
1781556040444842496,0.3529355525970459,0.05995583534240723,0.11897556483745575,-0.10797525942325592,0.17347797751426697,-0.21699482202529907,-0.9606345295906067,-0.010681971907615662,-0.003815099596977234,-0.03919762372970581,0.6813932394737684,0.011854144430556216,0.13979352383833754,0.7183456841526623,0.21873487529306407,0.17866133175555984,1.6039134092196994
1781556040454877696,0.36297059059143066,0.04197870194911957,0.10214251279830933,-0.1005421057343483,0.1747659295797348,-0.21729502081871033,-0.9603331685066223,-0.014182433485984802,-0.011525779962539673,-0.040216147899627686,0.6816922810430077,0.011556153180840419,0.14035626919632474,0.7179570228767335,0.2190424158017994,0.1800146730403123,1.6027569660854672
1781556040464912640,0.37300562858581543,0.030210459604859352,0.08329851925373077,-0.08955017477273941,0.17586447298526764,-0.2174719274044037,-0.9600925445556641,-0.015341997146606445,-0.017406612634658813,-0.03745079040527344,0.6819684043137261,0.011278404685308266,0.14080673095982316,0.7176109141639602,0.2192236558759686,0.18116610431465022,1.6017266599683295
1781556040474947584,0.3830406665802002,0.012757965363562107,0.06754885613918304,-0.06978312879800797,0.1767500340938568,-0.21752813458442688,-0.9599171280860901,-0.014884814620018005,-0.025620654225349426,-0.03442180156707764,0.68220479295148,0.011026751695970114,0.1411376513391436,0.7173249891589082,0.21928124351286646,0.18209092045874115,1.6008744631386331
1781556040484982528,0.39307546615600586,-0.007981400936841965,0.05997855216264725,-0.045408815145492554,0.17748409509658813,-0.21745002269744873,-0.9597994089126587,-0.021417200565338135,-0.02972710132598877,-0.03099954128265381,0.6823718789284423,0.010768187729201512,0.14136600020012674,0.7171250481527267,0.21920120996965256,0.1828523845200268,1.6002744385378735
1781556040495017472,0.4031105041503906,-0.029347142204642296,0.054490312933921814,-0.022843318060040474,0.1780966967344284,-0.21719872951507568,-0.9597428441047668,-0.021709352731704712,-0.030924439430236816,-0.030903518199920654,0.6824618125086872,0.010476374644782264,0.14148793435893356,0.7170197381733805,0.21894377530248132,0.1834800414339826,1.5999504609589863
1781556040505052672,0.4131455421447754,-0.042588114738464355,0.04454446956515312,-0.0006733001209795475,0.17858479917049408,-0.21680718660354614,-0.9597406387329102,-0.018275946378707886,-0.030125796794891357,-0.027976036071777344,0.6824730129667022,0.010163733182046868,0.1415145744837746,0.7170082841036655,0.2185426745612315,0.18397205243409448,1.5999009708482417
1781556040515087616,0.42318058013916016,-0.04506645351648331,0.03331565111875534,0.019444750621914864,0.17895831167697906,-0.216395303606987,-0.9597640633583069,-0.012408643960952759,-0.028340399265289307,-0.025068700313568115,0.682412266088724,0.009870781015951827,0.14149399590341266,0.7170743241994562,0.21812077410384292,0.18434379449359478,1.6000803078469286
1781556040525122560,0.4332156181335449,-0.04345737025141716,0.015247702598571777,0.03490813076496124,0.17913581430912018,-0.21600911021232605,-0.9598179459571838,-0.007413402199745178,-0.01995280385017395,-0.025381088256835938,0.6823011064311248,0.009647445872331696,0.14141417123938013,0.7171989206207586,0.2177252195542894,0.18451239631063504,1.6004350188388823
1781556040535153664,0.44324660301208496,-0.04160860553383827,0.007380324881523848,0.049597058445215225,0.17914585769176483,-0.2156708538532257,-0.9598920941352844,-0.0026169270277023315,-0.008862242102622986,-0.024864375591278076,0.682146198132127,0.009492769098721073,0.14129343361991403,0.7173721009238337,0.2173787932653465,0.18450857093031892,1.6009357641970203
1781556040545188352,0.4532814025878906,-0.03413018211722374,0.00439864955842495,0.06076076626777649,0.17908179759979248,-0.21540606021881104,-0.9599635004997253,-0.00020302832126617432,-0.002107977867126465,-0.022504150867462158,0.6819479454053807,0.009382424705342715,0.14117440283822347,0.7175854976259719,0.2171076310736291,0.1844306707022277,1.6015571335427057
1781556040555224320,0.4633173942565918,-0.04137478023767471,0.004560303874313831,0.06853745877742767,0.17897763848304749,-0.21517904102802277,-0.9600338339805603,0.003868415951728821,0.0013271123170852661,-0.012378215789794922,0.6817126956454965,0.00929276733786858,0.14105572960511015,0.7178334456838636,0.21687515649973277,0.18431261392173617,1.6022813741071527
1781556040565259520,0.47335243225097656,-0.11993003636598587,0.004954984411597252,0.06264282017946243,0.1788731962442398,-0.2145812064409256,-0.9601871371269226,0.009694889187812805,0.002255171537399292,-0.005465328693389893,0.6814692117653266,0.009069769663736571,0.14079838381802143,0.7181178473942537,0.2162630237320303,0.1841787321026754,1.6031054277700758
1781556040575294464,0.48338747024536133,-0.3837758004665375,0.04014919325709343,0.051705218851566315,0.17893394827842712,-0.21245825290679932,-0.9606477618217468,0.007665783166885376,-0.011571288108825684,0.011154353618621826,0.6812626584477809,0.008252614569732081,0.14002861104993333,0.7184741114535953,0.21408996778242123,0.18415351217886314,1.6041091848541993
1781556040585329408,0.4934225082397461,-1.088936448097229,0.06338021159172058,0.03687434270977974,0.1793752759695053,-0.20560100674629211,-0.9620565176010132,0.00591219961643219,-0.052501410245895386,0.036763548851013184,0.681091541787449,0.005626564662083849,0.1376229801834368,0.7191262641592207,0.2070777984422355,0.1843332546296922,1.6059018647186838
1781556040595364608,0.5034575462341309,-1.857783555984497,0.027576275169849396,0.002250318182632327,0.17981594800949097,-0.19135509431362152,-0.964909017086029,0.00934724509716034,-0.14075243473052979,0.04982423782348633,0.6810035420012586,0.00041220406894764696,0.1324587010309768,0.7202005798568457,0.19254256500865868,0.18424193310409331,1.608887338839971
1781556040605399552,0.5134925842285156,-2.7673516273498535,-0.043685123324394226,-0.03363630920648575,0.17975835502147675,-0.1691022366285324,-0.9690672755241394,0.023091986775398254,-0.2276567965745926,0.045025527477264404,0.6810246183895963,-0.007391777571546442,0.12414397510955807,0.721622597659779,0.1699187102867048,0.18341156088182753,1.6130041533139645
1781556040615434496,0.5235273838043213,-3.892932415008545,-0.12891626358032227,-0.06160882115364075,0.1790289729833603,-0.1364736109972,-0.9743323922157288,0.0371117889881134,-0.2420206516981125,0.06394726037979126,0.6810320332692302,-0.01852440756651409,0.11176161177985988,0.723437304698305,0.13690083685059642,0.18171829120141228,1.6186717552438967
1781556040625469440,0.533562421798706,-4.672173500061035,-0.2503231465816498,-0.10997582226991653,0.17724397778511047,-0.09407643228769302,-0.9796602725982666,0.053224772214889526,-0.24920055270195007,0.0658266544342041,0.681837804024224,-0.03246602614324245,0.09547687961910803,0.7245186509559554,0.09421575631335148,0.17898772123311796,1.6230141760498764
1781556040635504384,0.5435974597930908,-5.275930404663086,-0.41999951004981995,-0.1339503973722458,0.17398035526275635,-0.0448075532913208,-0.9837291836738586,0.06382787227630615,-0.2384871244430542,0.04525262117385864,0.6814206062874462,-0.048308714339859365,0.07616871522987538,0.7263130224539933,0.044822559762887654,0.17504786952940954,1.630620728313317
1781556040645539584,0.5536324977874756,-6.0596795082092285,-0.44270509481430054,-0.20115631818771362,0.1698327511548996,0.011259067803621292,-0.98540860414505,0.0664495974779129,-0.171659454703331,0.05518704652786255,0.6805561154169409,-0.06610718048836732,0.05408836231004458,0.7277002039048664,-0.011259305237374067,0.17067087456962524,1.6386882684330044
1781556040655574528,0.5636675357818604,-6.982161998748779,-0.6927576661109924,-0.17917485535144806,0.1640072464942932,0.07605620473623276,-0.9835227727890015,0.04401580989360809,-0.13545867800712585,0.09584277868270874,0.6788627439619354,-0.0862772539242577,0.028192929187537012,0.7286334349713979,-0.0761297216446173,0.16523452293890806,1.6477961008505073
1781556040665609472,0.5737025737762451,-7.9846343994140625,-0.7705971002578735,-0.21470782160758972,0.15660834312438965,0.14998270571231842,-0.9762064218521118,0.026054605841636658,-0.18320110440254211,0.11742657423019409,0.6759695236914507,-0.10905841745079715,-0.0017441921905636192,0.7288130075765175,-0.15055078788540577,0.15907005267975147,1.6580164794745171
1781556040675644672,0.5837376117706299,-8.755555152893066,-0.8484852313995361,-0.24342255294322968,0.14822997152805328,0.23189778625965118,-0.961379885673523,0.015908822417259216,-0.265375554561615,0.11563098430633545,0.6715974362070501,-0.13440487258284517,-0.035289961760103135,0.7277685185830546,-0.23402819566830144,0.15297993173514227,1.6690518198530555
1781556040685679360,0.5937724113464355,-9.449090957641602,-0.8178130388259888,-0.3075685203075409,0.1394902616739273,0.31899765133857727,-0.9374342560768127,0.019094333052635193,-0.32299545407295227,0.13793474435806274,0.6656267635713364,-0.16179492648969873,-0.07145126688458595,0.7250227529467511,-0.3246717000824862,0.1477161897435782,1.6804016649996416
1781556040695714560,0.6038074493408203,-9.883217811584473,-0.8294482827186584,-0.3913867175579071,0.1306205838918686,0.40892332792282104,-0.9031721353530884,0.026560187339782715,-0.29684755206108093,0.17528218030929565,0.6579709872807907,-0.19080257350522156,-0.10958237540557016,0.7201806387324055,-0.4212739215564819,0.1436283836018153,1.6917742434540413
1781556040705749504,0.6138424873352051,-9.929253578186035,-0.8228686451911926,-0.45084524154663086,0.12130462378263474,0.49732232093811035,-0.8590434789657593,0.03975190222263336,-0.20969414710998535,0.22455251216888428,0.6487186493915463,-0.22008062008811172,-0.14846813720822735,0.7132220900614691,-0.5205096017697503,0.14028144848396742,1.7028615050646747
1781556040715784448,0.6238775253295898,-9.389572143554688,-0.7890139222145081,-0.4624406695365906,0.11218216270208359,0.5788547992706299,-0.8076770901679993,0.049133747816085815,-0.07005047798156738,0.23017770051956177,0.6382928666541253,-0.24811912178963597,-0.18600635986648134,0.7045713099796096,-0.6173236030446455,0.1380118457218348,1.713496612012237
1781556040725819648,0.6339125633239746,-9.022695541381836,-0.8353776931762695,-0.4350242018699646,0.10310620814561844,0.6520454287528992,-0.7511363625526428,0.03455859422683716,0.10880357027053833,0.2186809778213501,0.6268859959858321,-0.2743270535889837,-0.2217576914156401,0.6946813749356117,-0.7102791632433191,0.13641443752719198,1.7239639512826548
