version,device name,recording epoch time,recording time,recording timezone,platform,appVersion,device id,sensors,sampleRateMs,standardisation
4,Watch6.6,1781556040092,2026-06-15_20-40-40,Europe/Berlin,watchos,1.59,2392741E-E9ED-4DFC-95B8-5FD51B40E07D,HeartRate|WatchLocation|WatchCompass|WristMotion|WatchBarometer|WatchAccelerometerUncalibrated|WatchMagnetometer,0|0|0|0|0|0|0,false
