time,seconds_elapsed,latitude,longitude,ellipsoidalAltitude,altitude,course,speed,verticalAccuracy,horizontalAccuracy,speedAccuracy,courseAccuracy
1781552667873893888,-1.4562418460845947,49.42997385244906,11.082372087856609,365.1373844909668,319.5473843383789,-1.0,-1.0,30.0,58.194127397227085,-1.0,-1.0
1781552674227432960,4.897297143936157,49.429892605761275,11.082333548485666,365.1374073791504,319.5474072265625,-1.0,-1.0,30.0,20.599378037898735,-1.0,-1.0
1781552680143518976,10.813383102416992,49.42989082082308,11.082299002876569,0.0,317.50076014757155,-1.0,-1.0,33.282241804218806,7.795014,-1.0,-1.0
1781552680531168000,11.201032161712646,49.42989081855284,11.082299024438573,364.8077173924446,319.2177172398567,-1.0,-1.0,34.69101350250097,7.655975128957488,-1.0,-1.0
1781552681218564096,11.888428211212158,49.429892377193745,11.082292337515426,365.1374722290039,319.547472076416,-1.0,-1.0,30.0,7.230658868857282,-1.0,-1.0
1781552686662395904,17.332260131835938,49.42986274366856,11.082287472937672,365.13743408203123,319.54743392944334,-1.0,-1.0,30.0,21.73729028704624,-1.0,-1.0
1781552692866406912,23.53627109527588,49.429862020598286,11.08228635728046,365.13743408203123,319.54743392944334,-1.0,-1.0,30.0,21.953017248401988,-1.0,-1.0
1781552694148137216,24.81800127029419,49.429892377192736,11.08229233751975,0.0,317.83,-1.0,-1.0,33.29746174267686,7.295014,-1.0,-1.0
1781552699360580864,30.030445098876953,49.429892375125796,11.0822923569384,365.13695724487303,319.54695709228514,-1.0,-1.0,35.956081671039705,7.232801345170604,-1.0,-1.0
1781552700308503040,30.9783673286438,49.429893571916864,11.082284910919345,364.89446446418765,319.30446431159976,-1.0,-1.0,30.0,6.871004418767481,-1.0,-1.0
1781552705253216000,35.92308020591736,49.42986201905243,11.082286354895304,365.13743408203123,319.54743392944334,-1.0,-1.0,30.0,15.53983032100749,-1.0,-1.0
1781552711629727744,42.29959201812744,49.429894556047095,11.082278788002537,0.0,317.5869769763947,-1.0,-1.0,35.52035425176284,6.695014,-1.0,-1.0
1781552711694552832,42.36441707611084,49.42989455430014,11.08227880426611,364.8939342212677,319.30393406867984,-1.0,-1.0,37.209213707048725,6.559585326812643,-1.0,-1.0
1781552717638035968,48.307900190353394,49.42998181249528,11.082361750611042,365.1373959350586,319.5473957824707,-1.0,-1.0,30.0,22.488883271234155,-1.0,-1.0
1781552723835975168,54.505839347839355,49.42985961194957,11.082283781552928,365.13743408203123,319.54743392944334,-1.0,-1.0,30.0,21.95898224349383,-1.0,-1.0
1781552725150969600,55.820833683013916,49.42989455429999,11.082278804267583,0.0,317.5869769763947,-1.0,-1.0,39.01928147070147,6.695014,-1.0,-1.0
1781552730326132992,60.995997190475464,49.42989455255156,11.082278820544895,364.8939342212677,319.30393406867984,-1.0,-1.0,46.13492176140037,6.562496420000349,-1.0,-1.0
1781552731190296064,61.86016035079956,49.42989166981439,11.082279006390191,364.91496394336224,319.32496379077435,-1.0,-1.0,30.0,6.288679490260924,-1.0,-1.0
1781552736224379904,66.89424419403076,49.42986106354405,11.082288730036662,365.50118900834167,319.9111888557538,-1.0,-1.0,33.94203271936942,21.988975274118392,-1.0,-1.0
1781552742658825984,73.32869005203247,49.42988922254727,11.082279164161907,0.0,317.607529861331,-1.0,-1.0,35.431691343322974,6.095014,-1.0,-1.0
1781552742719613184,73.3894772529602,49.429889221159954,11.0822791779787,364.91448710620404,319.32448695361614,-1.0,-1.0,37.07891847229123,6.047559310936704,-1.0,-1.0
1781552748617625856,79.28749012947083,49.42990069751327,11.082294887149324,365.1374378967285,319.5474377441406,-1.0,-1.0,30.0,21.941984087020547,-1.0,-1.0
1781552754853921024,85.52378511428833,49.429904687463015,11.082243959937353,365.1374722290039,319.547472076416,-1.0,-1.0,30.0,20.631361490895504,-1.0,-1.0
1781552761056024064,91.7258882522583,49.43012295883032,11.0822309970519,365.13748748779295,319.54748733520506,-1.0,-1.0,30.0,21.959160117219497,-1.0,-1.0
1781552756151400192,86.82126426696777,49.42988922115983,11.08227917797994,0.0,317.607529861331,-1.0,-1.0,38.629570953633994,6.095014,-1.0,-1.0
1781552767673379072,98.34324312210083,49.42988921977011,11.0822791918207,47.30695724487305,0.0,-1.0,-1.0,-1.0,6.052912653154848,-1.0,-1.0
