time,seconds_elapsed,relativeAltitude,pressure
1781515401458029056,5.284142017364502,-0.3300000429153442,97.73428344726562
1781515404042122752,7.86823582649231,-0.3600000143051147,97.73499298095703
1781515406592116736,10.418229818344116,-0.3400000333786011,97.73527526855469
1781515409159142144,12.985255002975464,-0.1299999952316284,97.73416137695312
1781515411742361088,15.568474054336548,-0.009999990463256836,97.7316665649414
1781515414299720960,18.125833988189697,0.009999990463256836,97.73096466064453
1781515416863222016,20.689335107803345,-0.04999995231628418,97.7312240600586
1781515419436084992,23.262197971343994,-0.09000003337860107,97.73197174072266
1781515422004414208,25.83052706718445,0,97.73200225830078
1781515424573961984,28.40007495880127,-0.01999998092651367,97.7309799194336
1781515427143951872,30.970064878463745,0.01999998092651367,97.73169708251953
