time,seconds_elapsed,latitude,longitude,ellipsoidalAltitude,altitude,course,speed,verticalAccuracy,horizontalAccuracy,speedAccuracy,courseAccuracy
1780585646300189952,-440.67898988723755,49.43032727709664,11.08104037908845,374.47067983318,328.8806796805921,-1.0,-1.0,85.4020367266304,20.999931316653836,-1.0,-1.0
1780586087011397888,0.032217979431152344,49.43032727709664,11.08104037908845,374.47067983318,328.8806796805921,-1.0,-1.0,85.4020367266304,20.999931316653836,-1.0,-1.0
1780586087417089024,0.4379091262817383,49.42987187204169,11.082272536246997,374.46986348796514,328.87986333537725,-1.0,-1.0,188.14090585147585,23.99993623904097,-1.0,-1.0
1780586094137455872,7.158276081085205,49.42987722920523,11.082318457859765,359.5374565124512,313.9474563598633,-1.0,-1.0,1239.3479998397827,14.443581627718167,-1.0,-1.0
1780586094160374272,7.181194305419922,49.429877227319594,11.082318519547345,359.5370407104492,313.9470405578613,-1.0,-1.0,1239.3480000232842,14.44473781801936,-1.0,-1.0
1780586094784140032,7.804960250854492,49.42988007309533,11.082384751707583,359.5371551513672,313.9471549987793,-1.0,-1.0,1377.559199821472,13.27442402732809,-1.0,-1.0
1780586100325985024,13.346805095672607,49.42992256006431,11.08230235785752,374.4698444144788,328.8798442618909,-1.0,-1.0,188.1411589094437,20.1692236648437,-1.0,-1.0
1780586106839336960,19.860157012939453,49.42991043467582,11.08229432393924,374.4698558585706,328.8798557059827,-1.0,-1.0,188.1412653129118,18.403191377537077,-1.0,-1.0
1780586113253086208,26.273906230926514,49.429939954713944,11.082278579306376,374.46987493205694,328.87987477946905,-1.0,-1.0,188.1413711818174,18.10704039667677,-1.0,-1.0
1780586119508205056,32.529025077819824,49.429932154007716,11.082344548431774,374.46979482341436,328.87979467082647,-1.0,-1.0,188.14147352982377,18.483541988813588,-1.0,-1.0
1780586131908163072,44.928983211517334,49.42996647415665,11.082287993050699,374.4698711173597,328.8798709647718,-1.0,-1.0,188.1416837398333,19.547094304448624,-1.0,-1.0
1780586138148131840,51.168951988220215,49.42990947267623,11.082277190208485,374.4698673026624,328.8798671500745,-1.0,-1.0,188.14177136174123,18.101276521418345,-1.0,-1.0
1780586144350775040,57.37159514427185,49.42988547225735,11.082277531454984,374.46985204387335,328.87985189128545,-1.0,-1.0,188.14187349225315,18.41235822805755,-1.0,-1.0
1780586150545544192,63.56636428833008,49.42987758468338,11.082274163108583,374.4698673026624,328.8798671500745,-1.0,-1.0,188.1419655879856,17.954182942587884,-1.0,-1.0
1780586157927104000,70.94792413711548,49.429887118386574,11.082291272232792,374.4697147147718,328.8797145621839,-1.0,-1.0,188.14207523472234,28.667443348426126,-1.0,-1.0
1780586219756384768,132.77720499038696,49.429887118386574,11.082291272232792,374.4697147147718,328.8797145621839,-1.0,-1.0,188.14207523472234,28.667443348426126,-1.0,-1.0
1780586219947879936,132.96870017051697,49.429900025664864,11.082363186294465,374.46980626750616,328.87980611491827,-1.0,-1.0,188.1432610174111,22.109337065575147,-1.0,-1.0
1780586227299075072,140.31989526748657,49.42990749715326,11.082428908706946,374.4695773856702,328.87957723308233,-1.0,-1.0,188.14337181824678,29.52648498427929,-1.0,-1.0
1780586233634878208,146.65569829940796,49.42996734852367,11.082560729310138,374.46965367961553,328.87965352702764,-1.0,-1.0,188.1434652991221,20.120315008068264,-1.0,-1.0
1780586239844724224,152.86554431915283,49.42996746695615,11.082452153092522,374.4697986381116,328.87979848552374,-1.0,-1.0,188.1435679588735,18.26438467336772,-1.0,-1.0
1780586246049920000,159.0707402229309,49.429910076642834,11.08234330044177,374.4698673026624,328.8798671500745,-1.0,-1.0,188.14365454607133,17.88066808141625,-1.0,-1.0
1780586252246222080,165.26704216003418,49.42992707929525,11.08242761490258,374.4697376029554,328.8797374503675,-1.0,-1.0,188.1437571044627,18.38470046178986,-1.0,-1.0
1780586257267599104,170.28841924667358,49.42992707929525,11.08242761490258,374.4697376029554,328.8797374503675,-1.0,-1.0,188.1437571044627,18.38470046178986,-1.0,-1.0
1780586257513249792,170.5340700149536,49.429959008862326,11.082578583269816,374.46961934734014,328.87961919475225,-1.0,-1.0,188.14384101982048,20.3697506112236,-1.0,-1.0
1780586263790776064,176.81159615516663,49.42994908631784,11.08281263490381,374.4693332450452,328.87933309245733,-1.0,-1.0,188.14393562272858,22.51213278620071,-1.0,-1.0
1780586270167508992,183.18832921981812,49.430041493376606,11.082754872924752,374.46961934734014,328.87961919475225,-1.0,-1.0,188.1440386922334,23.523131753504984,-1.0,-1.0
1780586276430678016,189.4514980316162,49.42996189672886,11.082541565147924,374.46976049113897,328.8797603385511,-1.0,-1.0,188.14413767508597,18.81110823983085,-1.0,-1.0
1780586282820701952,195.84152221679688,49.429942843260335,11.082438466835875,374.46979482341436,328.87979467082647,-1.0,-1.0,188.14424257569016,18.128040757706106,-1.0,-1.0
1780586289018576128,202.03939628601074,49.42995170744019,11.0824619959828,374.46963079143194,328.87963063884405,-1.0,-1.0,188.14434531211734,27.227179912430152,-1.0,-1.0
1780586295220837120,208.24165725708008,49.42991761388254,11.082345871186947,374.4698558585706,328.8798557059827,-1.0,-1.0,188.14443602790027,19.79334830570473,-1.0,-1.0
