time,seconds_elapsed,relativeAltitude,pressure
1780586091757994240,4.778814315795898,0.01999998092651367,96.93772888183594
1780586094736695040,7.75751519203186,0.03999996185302734,96.93656921386719
1780586096909273088,9.93009328842163,0.05999994277954102,96.93628692626953
1780586099546611968,12.567432165145874,0.06999969482421875,96.93608093261719
1780586102029232896,15.050053119659424,0.09999990463256836,96.93608093261719
1780586104572449024,17.593269109725952,0.09999990463256836,96.9358901977539
1780586107178718208,20.199538230895996,0.05999994277954102,96.9358139038086
1780586109710060032,22.73088026046753,0.009999752044677734,96.9362564086914
1780586112333147136,25.35396718978882,-0.01999998092651367,96.93655395507812
1780586114871090944,27.891911029815674,-0.01999998092651367,96.93708801269531
1780586117472921856,30.493741989135742,0.009999752044677734,96.93682861328125
1780586120031148032,33.05196809768677,0.01999998092651367,96.93653869628906
1780586122612453888,35.63327407836914,0.02999973297119141,96.93658447265625
1780586125187247872,38.20806813240051,-0.01000022888183594,96.93658447265625
1780586127708559872,40.72938013076782,-0.05000019073486328,96.93750762939453
1780586130324188928,43.345009088516235,-0.06000041961669922,96.93812561035156
1780586132866891776,45.88771200180054,-0.05000019073486328,96.93765258789062
1780586135359160064,48.37998008728027,-0.07000017166137695,96.93930053710938
1780586137940022016,50.96084213256836,-0.08000040054321289,96.94182586669922
1780586140520029184,53.54084920883179,-0.05000019073486328,96.94218444824219
1780586143098873088,56.11969327926636,-0.07000017166137695,96.94271087646484
1780586145678957824,58.69977807998657,-0.09000015258789062,96.94309997558594
1780586148199430912,61.22025108337402,-0.08000040054321289,96.94352722167969
1780586150752214016,63.77303409576416,-0.130000114440918,96.94367218017578
1780586153330195968,66.3510160446167,-0.1600003242492676,96.9437255859375
1780586155880758016,68.9015781879425,-0.1600003242492676,96.94369506835938
1780586158489642240,71.51046228408813,-0.190000057220459,96.94409942626953
1780586161009781760,74.030601978302,-0.2100000381469727,96.94451141357422
1780586222669705984,135.69052600860596,-0.7100000381469727,96.95178985595703
1780586225273602048,138.2944221496582,-0.6100001335144043,96.95065307617188
1780586227791420928,140.8122410774231,-0.630000114440918,96.950439453125
1780586230368203264,143.3890233039856,-0.630000114440918,96.950439453125
1780586232920443904,145.94126415252686,-0.8700003623962402,96.95040130615234
1780586235442050048,148.4628701210022,-1.080000400543213,96.9505615234375
1780586237991709952,151.01253008842468,-0.940000057220459,96.95099639892578
1780586240571450880,153.59227108955383,-0.9600000381469727,96.95140075683594
1780586243151514880,156.17233514785767,-0.8600001335144043,96.95130157470703
1780586245701764096,158.7225842475891,-0.9000000953674316,96.95144653320312
1780586248339154944,161.3599750995636,-0.7900004386901855,96.95198059082031
1780586250832891904,163.85371208190918,-0.820000171661377,96.95197296142578
1780586253381704960,166.4025251865387,-0.8100004196166992,96.95115661621094
1780586258516065024,171.53688526153564,-0.8100004196166992,96.9465103149414
1780586261122292992,174.1431131362915,-0.820000171661377,96.94347381591797
1780586263642042112,176.6628623008728,-1.140000343322754,96.94248962402344
1780586266214768896,179.23558902740479,-0.8600001335144043,96.9429702758789
1780586268735040000,181.75586009025574,-0.8600001335144043,96.94305419921875
1780586271290927872,184.3117480278015,-0.8600001335144043,96.94316101074219
1780586273870564096,186.89138412475586,-0.8300004005432129,96.94274139404297
1780586276479791104,189.50061130523682,-0.8100004196166992,96.94257354736328
1780586279005979136,192.02679920196533,-0.75,96.94205474853516
1780586281612989952,194.63381004333496,-0.7400002479553223,96.9416732788086
1780586284169137920,197.18995809555054,-0.75,96.94129180908203
1780586286741816064,199.76263618469238,-0.7400002479553223,96.9407958984375
1780586289292570112,202.31339025497437,-0.7300000190734863,96.94072723388672
1780586291867144192,204.88796424865723,-0.6000003814697266,96.94122314453125
1780586294454401024,207.47522115707397,-0.6500000953674316,96.94010162353516
1780586296972815104,209.9936351776123,-0.5,96.94068908691406
