version,device name,recording epoch time,recording time,recording timezone,platform,appVersion,device id,sensors,sampleRateMs,standardisation
4,Watch6.6,1780586086979,2026-06-04_15-14-46,Europe/Berlin,watchos,1.59,2392741E-E9ED-4DFC-95B8-5FD51B40E07D,WatchBarometer|HeartRate|WatchMagnetometer|WristMotion|WatchLocation|WatchCompass|WatchAccelerometerUncalibrated,0|0|0|0|0|0|0,false
