time,seconds_elapsed,latitude,longitude,ellipsoidalAltitude,altitude,course,speed,verticalAccuracy,horizontalAccuracy,speedAccuracy,courseAccuracy
1781116476505893888,-111.35252594947815,49.42985384734267,11.08227618082056,362.3299879455566,316.7399877929687,-1.0,-1.0,3.0,6.113522723967808,-1.0,-1.0
1781116501786977024,-86.07144284248352,49.429873298568346,11.082288177512254,0.0,317.7926149792847,-1.0,-1.0,32.84690357336999,60.895013999999996,-1.0,-1.0
1781116584673489920,-3.184929847717285,49.42984430575896,11.082272529392403,0.0,316.58497584913727,-1.0,-1.0,17.788486659558302,37.795014,-1.0,-1.0
1781116588293115136,0.4346952438354492,49.42989552989154,11.082542426315886,362.3299879455566,316.7399877929687,-1.0,-1.0,3.0,38.797863473010835,-1.0,-1.0
1781116589399611904,1.5411920547485352,49.42984307586607,11.082271333430377,362.3299879455566,316.7399877929687,-1.0,-1.0,3.0,20.062607610506966,-1.0,-1.0
1781116600753860096,12.895440101623535,49.42986676350338,11.082286346670966,365.2074340820312,319.61743392944334,-1.0,-1.0,30.0,21.997577703111222,-1.0,-1.0
1781116604690509824,16.83208990097046,49.429843384767466,11.082271633971175,0.0,316.7399877929687,-1.0,-1.0,12.797306265947558,12.395014000000002,-1.0,-1.0
1781116607281629184,19.423209190368652,49.42984338491527,11.082271633953345,362.3299879455566,316.7399877929687,-1.0,-1.0,3.0,12.276564676568913,-1.0,-1.0
1781116613788114944,25.92969512939453,49.429844366267176,11.082272223448514,362.3299879455566,316.7399877929687,-1.0,-1.0,3.0,11.888890146379268,-1.0,-1.0
1781116615432409088,27.573989152908325,49.42984351263288,11.082271682528729,362.3299879455566,316.7399877929687,-1.0,-1.0,3.0,10.72060923034936,-1.0,-1.0
1781116625529551104,37.6711311340332,49.429862982568444,11.082280888253743,365.2074340820312,319.61743392944334,-1.0,-1.0,30.0,21.96391994757776,-1.0,-1.0
1781116630381365248,42.522945404052734,49.42984351263548,11.082271682530342,316.7399877929687,316.7399877929687,-1.0,-1.0,22.268818127369407,10.795014,-1.0,-1.0
1781116632067750912,44.209331035614014,49.429843512748214,11.082271682516742,362.3299879455566,316.7399877929687,-1.0,-1.0,3.0,10.721878825507359,-1.0,-1.0
1781116633135179008,45.27675914764404,49.42984338055215,11.082271568439173,362.3299879455566,316.7399877929687,-1.0,-1.0,3.0,9.63818630421236,-1.0,-1.0
1781116637933413120,50.07499313354492,49.42986294116868,11.082280846749384,365.2074340820312,319.61743392944334,-1.0,-1.0,30.0,21.98900231602933,-1.0,-1.0
1781116643690192896,55.83177304267883,49.42984329092755,11.082271491098338,0.0,316.7399877929687,-1.0,-1.0,18.79093321522404,8.895014000000002,-1.0,-1.0
1781116644415943168,56.557523250579834,49.42984329100399,11.082271491089116,362.3299879455566,316.7399877929687,-1.0,-1.0,3.0,8.828918033168215,-1.0,-1.0
1781116652464175104,64.6057550907135,49.42984280541559,11.082271189889141,362.3299879455566,316.7399877929687,-1.0,-1.0,3.0,8.19401640235365,-1.0,-1.0
