time,seconds_elapsed,latitude,longitude,ellipsoidalAltitude,altitude,course,speed,verticalAccuracy,horizontalAccuracy,speedAccuracy,courseAccuracy
1780771289791749888,-98.26263618469238,49.42987276573226,11.082279176680531,47.30743408203125,0.0,-1.0,-1.0,-1.0,39.75971469378868,-1.0,-1.0
1780771388149647104,0.0952608585357666,49.42987276573226,11.082279176680531,0.0,0.0,-1.0,-1.0,-1.0,182.395014,-1.0,-1.0
1780771388514617856,0.4602317810058594,49.42987215862937,11.082278656588992,47.30743408203125,0.0,-1.0,-1.0,-1.0,39.1441830232843,-1.0,-1.0
1780771394917063936,6.862677812576294,49.42989692736133,11.082323830376055,0.0,312.54997965600694,-1.0,-1.0,9.4310803389837,14.995014000000001,-1.0,-1.0
1780771394961533184,6.90714693069458,49.42989692193037,11.082323897326487,358.1400060231946,312.5500058706067,-1.0,-1.0,9.418731977586422,14.853489540482661,-1.0,-1.0
1780771395487718144,7.4333319664001465,49.42989965691181,11.082260511929938,358.1400060231946,312.5500058706067,-1.0,-1.0,9.418737526195882,13.664590123908212,-1.0,-1.0
1780771401094833920,13.04044771194458,49.42989631598699,11.082249510265179,47.307472229003906,0.0,-1.0,-1.0,-1.0,33.44895518032036,-1.0,-1.0
1780771407294550784,19.240164756774902,49.42987306672163,11.082277507729229,47.30743408203125,0.0,-1.0,-1.0,-1.0,39.21920604561926,-1.0,-1.0
1780771413492509952,25.43812370300293,49.429998610005796,11.082427504309932,47.307315826416016,0.0,-1.0,-1.0,-1.0,32.668159336433774,-1.0,-1.0
1780771419712187136,31.657800912857056,49.429942110024456,11.082378601637597,47.30739974975586,0.0,-1.0,-1.0,-1.0,29.886454804325876,-1.0,-1.0
1780771425945027840,37.89064168930054,49.42990672694253,11.082315720809545,47.307437896728516,0.0,-1.0,-1.0,-1.0,34.51216047062085,-1.0,-1.0
1780771432181096192,44.126709938049316,49.42988163692206,11.08228884596157,47.30743408203125,0.0,-1.0,-1.0,-1.0,34.054837256658466,-1.0,-1.0
