time,seconds_elapsed,latitude,longitude,ellipsoidalAltitude,altitude,course,speed,verticalAccuracy,horizontalAccuracy,speedAccuracy,courseAccuracy
1781551964048909056,-167.4624960422516,49.4298704574995,11.08230245971755,365.13743408203123,319.54743392944334,-1.0,-1.0,30.0,13.909975071208253,-1.0,-1.0
1781552037690512128,-93.82089281082153,49.4298704574995,11.08230245971755,0.0,317.97567391839516,-1.0,-1.0,89.27521618604766,150.195014,-1.0,-1.0
1781552131350109952,-0.16129493713378906,49.42991421729274,11.082288511832546,0.0,317.4462048647086,-1.0,-1.0,30.455444197839732,25.495013999999998,-1.0,-1.0
1781552132029186048,0.5177810192108154,49.429914184629126,11.082288753479242,364.7531809084106,319.16318075582274,-1.0,-1.0,30.766589612276057,25.449013692281213,-1.0,-1.0
1781552138244809984,6.733405113220215,49.42986987528948,11.08232001776184,365.13741119384764,319.54741104125975,-1.0,-1.0,30.0,21.96540480774924,-1.0,-1.0
1781552144447201024,12.935796022415161,49.42989231686162,11.082293379891865,365.1374378967285,319.5474377441406,-1.0,-1.0,30.0,21.959390032670186,-1.0,-1.0
1781552150699162112,19.18775701522827,49.42987084010247,11.082329209323415,365.13741119384764,319.54741104125975,-1.0,-1.0,30.0,21.96000686069258,-1.0,-1.0
1781552145268988928,13.757583856582642,49.429925809659416,11.082287243851965,0.0,317.69617847800254,-1.0,-1.0,30.005256814096086,18.195014,-1.0,-1.0
1781552157267806976,25.756402015686035,49.42992579121958,11.082287366412723,47.30695724487305,0.0,-1.0,-1.0,-1.0,18.110193440364743,-1.0,-1.0
1781552158158843136,26.647438049316406,49.429897235780174,11.082284936405404,364.89441103300385,319.30441088041596,-1.0,-1.0,30.0,13.982131247821986,-1.0,-1.0
1781552163157804032,31.64639902114868,49.42986170998308,11.082284971703775,365.13743408203123,319.54743392944334,-1.0,-1.0,30.0,22.987435935268326,-1.0,-1.0
1781552169386630912,37.87522602081299,49.429892145817966,11.08234461325672,365.13739974975584,319.54739959716795,-1.0,-1.0,30.0,21.793559673815874,-1.0,-1.0
