time,seconds_elapsed,relativeAltitude,pressure
1778795430114049024,5.791892051696777,0.01999999955296516,96.09658813476562
1778795432707303936,8.385147094726562,0.03999999910593033,96.09764862060547
1778795435264099072,10.94194221496582,0.02999999932944775,96.09803009033203
1778795437855072000,13.532915115356445,0.01999999955296516,96.09832763671875
1778795440460304128,16.138147115707397,0.01999999955296516,96.09862518310547
1778795442984470016,18.662312984466553,0.009999999776482582,96.09849548339844
1778795445594216704,21.27205991744995,-0.01999999955296516,96.09835052490234
1778795448115220992,23.79306411743164,-0.03999999910593033,96.0984115600586
1778795450817202176,26.49504518508911,-0.009999999776482582,96.09846496582031
1778795453245901056,28.923744201660156,0,96.09855651855469
1778795455884677888,31.56252098083496,-0.009999999776482582,96.09854125976562
