time,seconds_elapsed,relativeAltitude,pressure
1781551377189903104,3.6643311977386475,-0.07999992370605469,97.89581298828125
1781551379763482112,6.237910270690918,-0.1599998474121094,97.89704132080078
1781551382326894080,8.801322221755981,-0.2100000381469727,97.89753723144531
1781551384885437952,11.35986614227295,-0.2299995422363281,97.89773559570312
1781551387450289920,13.924718141555786,-0.2100000381469727,97.89779663085938
1781551390021546752,16.495975017547607,-0.2199993133544922,97.89778137207031
1781551392597505024,19.071933269500732,-0.25,97.89788055419922
1781551395168088064,21.642516136169434,-0.2399997711181641,97.8979263305664
1781551397741435904,24.215864181518555,-0.2399997711181641,97.89790344238281
1781551400295068928,26.76949715614319,-0.2600002288818359,97.89799499511719
1781551402864115968,29.338544130325317,-0.2699995040893555,97.8982162475586
1781551405451251968,31.92568016052246,-0.2600002288818359,97.8982925415039
1781551408003442176,34.47787022590637,-0.2799997329711914,97.8984375
1781551410581069056,37.05549716949463,-0.2799997329711914,97.89846801757812
1781551413163703808,39.638132095336914,-0.2799997329711914,97.89840698242188
1781551415723405824,42.19783401489258,-0.2899999618530273,97.89845275878906
1781551418284795904,44.75922417640686,-0.2899999618530273,97.89838409423828
1781551420845139968,47.319568157196045,-0.2799997329711914,97.89836120605469
1781551423424386048,49.89881420135498,-0.3000001907348633,97.89862823486328
1781551425989517056,52.463945150375366,-0.3199996948242188,97.89879608154297
1781551428570199040,55.04462718963623,-0.2699995040893555,97.8987045288086
