time,seconds_elapsed,magneticBearing
1781551373804883456,0.2793116569519043,241.68072509765625
1781551373814917632,0.28934574127197266,241.74346923828125
1781551373824951552,0.299379825592041,241.81436157226562
1781551373834985472,0.3094136714935303,241.89202880859375
1781551373845019648,0.31944775581359863,241.98062133789062
1781551373855054592,0.3294827938079834,242.07986450195312
1781551373865088768,0.33951687812805176,242.19337463378906
1781551373875122432,0.349550724029541,242.32711791992188
1781551373885156608,0.3595848083496094,242.47900390625
1781551373895190528,0.36961865425109863,242.64707946777344
1781551373905224448,0.379652738571167,242.83258056640625
1781551373915258624,0.38968682289123535,243.04290771484375
1781551373925293568,0.3997218608856201,243.27947998046875
1781551373935327488,0.4097557067871094,243.54641723632812
1781551373945361664,0.41978979110717773,243.84280395507812
1781551373955395584,0.4298238754272461,244.168701171875
1781551373965429504,0.43985772132873535,244.52783203125
1781551373975463680,0.4498918056488037,244.92233276367188
1781551373985498624,0.4599268436431885,245.35006713867188
1781551373995532544,0.46996068954467773,245.814697265625
1781551374005566720,0.4799947738647461,241.2905731201172
1781551374015600640,0.49002885818481445,241.80126953125
1781551374025634560,0.5000627040863037,242.322265625
1781551374035668736,0.5100967884063721,242.85113525390625
1781551374045702656,0.5201308727264404,243.37796020507812
1781551374055737600,0.5301656723022461,243.89224243164062
1781551374065771520,0.5401997566223145,244.40093994140625
1781551374075805696,0.5502338409423828,244.9071044921875
1781551374085839616,0.5602676868438721,245.41680908203125
1781551374095873536,0.5703017711639404,245.9373321533203
1781551374105907712,0.5803358554840088,246.4584197998047
1781551374115941632,0.590369701385498,246.9782257080078
1781551374125976576,0.6004047393798828,247.49607849121094
1781551374136010752,0.6104388236999512,248.00665283203125
1781551374146044416,0.6204726696014404,248.51055908203125
1781551374156078592,0.6305067539215088,249.0139617919922
1781551374166112768,0.6405408382415771,249.5128936767578
1781551374176146432,0.6505746841430664,250.00575256347656
1781551374186180608,0.6606087684631348,250.49591064453125
1781551374196215552,0.6706438064575195,250.98202514648438
1781551374206249472,0.6806776523590088,251.46644592285156
1781551374216283648,0.6907117366790771,251.9505615234375
1781551374226317568,0.7007458209991455,252.42901611328125
1781551374236351488,0.7107796669006348,252.90586853027344
1781551374246385664,0.7208137512207031,253.3811798095703
1781551374256420608,0.7308487892150879,253.8585968017578
1781551374266454784,0.7408828735351562,254.34490966796875
1781551374276488448,0.7509167194366455,254.84469604492188
1781551374286522624,0.7609508037567139,255.35708618164062
1781551374296556800,0.7709848880767822,255.87844848632812
1781551374306590464,0.7810187339782715,256.40423583984375
1781551374316624640,0.7910528182983398,256.93170166015625
1781551374326659584,0.8010878562927246,257.4603271484375
1781551374336693504,0.8111217021942139,257.9894714355469
1781551374346727680,0.8211557865142822,258.52294921875
1781551374356761600,0.8311898708343506,259.0592041015625
1781551374366795520,0.8412237167358398,259.59228515625
1781551374376829696,0.8512578010559082,260.1153259277344
1781551374386864640,0.861292839050293,260.6242980957031
1781551374396898560,0.8713266849517822,261.1123352050781
1781551374406932480,0.8813607692718506,261.5780334472656
1781551374416966656,0.891394853591919,262.0268859863281
1781551374427000576,0.9014286994934082,262.45367431640625
1781551374437034496,0.9114627838134766,262.857666015625
1781551374447068672,0.9214968681335449,263.2492980957031
1781551374457103616,0.9315316677093506,263.62969970703125
1781551374467137536,0.941565752029419,263.990966796875
1781551374477172736,0.9516007900238037,264.3300476074219
1781551374487206400,0.961634635925293,264.64898681640625
1781551374497240576,0.9716687202453613,264.943603515625
1781551374507274752,0.9817028045654297,265.20843505859375
1781551374517308416,0.991736650466919,265.4466247558594
1781551374527343616,1.0017716884613037,265.6690979003906
1781551374537377536,1.011805772781372,265.8822937011719
1781551374547411456,1.0218396186828613,266.08087158203125
1781551374557445632,1.0318737030029297,266.2669982910156
1781551374567479552,1.041907787322998,266.4459533691406
1781551374577513472,1.0519416332244873,266.6165466308594
1781551374587548416,1.061976671218872,266.7765197753906
1781551374597582592,1.0720107555389404,266.923095703125
1781551374607616512,1.0820446014404297,267.05487060546875
1781551374617650432,1.092078685760498,267.1747131347656
1781551374627684608,1.1021127700805664,267.2875061035156
1781551374637718528,1.1121466159820557,267.3923034667969
1781551374647753472,1.1221816539764404,267.4915771484375
1781551374657787648,1.1322157382965088,267.5892333984375
1781551374667821312,1.142249584197998,267.68841552734375
1781551374677855488,1.1522836685180664,267.7859191894531
1781551374687889664,1.1623177528381348,267.8798828125
1781551374697923328,1.172351598739624,267.9836120605469
1781551374707958528,1.1823866367340088,268.0788879394531
1781551374717992448,1.1924207210540771,268.1662902832031
1781551374728026368,1.2024545669555664,268.2581481933594
1781551374738060544,1.2124886512756348,268.35028076171875
1781551374748094464,1.2225227355957031,268.44293212890625
1781551374758128384,1.2325565814971924,268.5381774902344
1781551374768162560,1.2425906658172607,268.63714599609375
1781551374778197504,1.2526257038116455,268.7424011230469
1781551374788231680,1.2626597881317139,268.8572692871094
1781551374798265344,1.2726936340332031,268.9775085449219
1781551374808299520,1.2827277183532715,269.09857177734375
1781551374818333696,1.2927618026733398,269.212890625
1781551374828367360,1.302795648574829,269.3203430175781
1781551374838402560,1.3128306865692139,269.4262390136719
1781551374848436480,1.3228647708892822,269.5298156738281
1781551374858470400,1.3328986167907715,269.62725830078125
1781551374868504576,1.3429327011108398,269.7180480957031
1781551374878538496,1.3529667854309082,269.8074645996094
1781551374888572416,1.3630006313323975,269.9001770019531
1781551374898607616,1.3730356693267822,269.99407958984375
1781551374908641536,1.3830697536468506,270.09002685546875
1781551374918675456,1.3931035995483398,270.1912536621094
1781551374928709632,1.4031376838684082,270.29974365234375
1781551374938743552,1.4131717681884766,270.0550537109375
1781551374948777472,1.4232056140899658,270.1560974121094
1781551374958812416,1.4332406520843506,270.2425231933594
1781551374968846592,1.443274736404419,270.3175964355469
1781551374978880512,1.4533085823059082,270.3863830566406
1781551374988914432,1.4633426666259766,270.4449462890625
1781551374998948608,1.473376750946045,270.4992370605469
1781551375008982528,1.4834105968475342,270.5527648925781
1781551375019017472,1.493445634841919,270.6002197265625
1781551375029051648,1.5034797191619873,270.6429443359375
1781551375039085568,1.5135138034820557,270.68585205078125
1781551375049119488,1.523547649383545,270.72833251953125
1781551375059153664,1.5335817337036133,270.7707214355469
1781551375069187328,1.5436155796051025,270.8174133300781
1781551375079222528,1.5536506175994873,270.866455078125
1781551375089256448,1.5636847019195557,270.92205810546875
1781551375099290624,1.573718786239624,270.9837341308594
1781551375109324544,1.5837526321411133,271.0526428222656
1781551375119358464,1.5937867164611816,271.128662109375
1781551375129392640,1.60382080078125,271.1999206542969
1781551375139426560,1.6138546466827393,271.2750244140625
1781551375149461504,1.623889684677124,271.351318359375
1781551375159495680,1.6339237689971924,271.4319763183594
1781551375169529344,1.6439576148986816,271.5182189941406
1781551375179563520,1.65399169921875,271.61346435546875
1781551375189597696,1.6640257835388184,271.7091064453125
1781551375199632384,1.674060583114624,271.8108825683594
1781551375209666560,1.6840946674346924,271.9134826660156
1781551375219700480,1.6941287517547607,272.0032043457031
1781551375229734400,1.70416259765625,272.0882568359375
1781551375239768576,1.7141966819763184,272.1739196777344
1781551375249802496,1.7242307662963867,272.2594299316406
1781551375259837696,1.7342658042907715,272.3373718261719
1781551375269871360,1.7442996501922607,272.4100646972656
1781551375279905536,1.754333734512329,272.4772644042969
1781551375289939456,1.7643675804138184,272.53363037109375
1781551375299973376,1.7744016647338867,272.5896911621094
1781551375310007552,1.784435749053955,272.65106201171875
1781551375320042496,1.7944707870483398,272.69744873046875
1781551375330076416,1.804504632949829,272.7534484863281
1781551375340110592,1.8145387172698975,272.8255615234375
