time,seconds_elapsed,latitude,longitude,ellipsoidalAltitude,altitude,course,speed,verticalAccuracy,horizontalAccuracy,speedAccuracy,courseAccuracy
1780771170146523904,-75.31696319580078,49.43008492418903,11.082642750797126,47.307220458984375,0.0,-1.0,-1.0,-1.0,39.29667053441007,-1.0,-1.0
1780771179146523904,-66.31696319580078,49.43008492418903,11.082642750797126,47.307220458984375,0.0,-1.0,-1.0,-1.0,39.29667053441007,-1.0,-1.0
1780771183772433664,-61.69105339050293,49.43009019852238,11.082658337987445,0.0,0.0,-1.0,-1.0,-1.0,181.395014,-1.0,-1.0
1780771245815723008,0.3522357940673828,49.430000957571906,11.082431020176365,47.30735778808594,0.0,-1.0,-1.0,-1.0,39.854685856048114,-1.0,-1.0
1780771252307100928,6.843613862991333,49.42989255330333,11.08225213280197,0.0,312.5500058706067,-1.0,-1.0,11.10689581717918,7.495014,-1.0,-1.0
1780771252333956096,6.870468854904175,49.429892553303326,11.08225213280197,358.1400060231946,312.5500058706067,-1.0,-1.0,9.32581414786842,7.356586117062144,-1.0,-1.0
1780771258604933888,13.141446828842163,49.42999991539305,11.0826822974293,47.30718994140625,0.0,-1.0,-1.0,-1.0,39.535585973274024,-1.0,-1.0
1780771264846011136,19.382524013519287,49.42987601983026,11.082397132826994,47.30714797973633,0.0,-1.0,-1.0,-1.0,67.34081435883341,-1.0,-1.0
1780771271100435968,25.636948823928833,49.43017273562899,11.0821531525553,47.30754470825195,0.0,-1.0,-1.0,-1.0,44.95269342179357,-1.0,-1.0
1780771277317484800,31.853997707366943,49.430206541801844,11.0823927058811,47.30738830566406,0.0,-1.0,-1.0,-1.0,51.46253514455104,-1.0,-1.0
1780771283558363904,38.094876766204834,49.429925056319945,11.082324950636933,47.30741500854492,0.0,-1.0,-1.0,-1.0,39.76251175303172,-1.0,-1.0
1780771289791749888,44.32826280593872,49.42987276573226,11.082279176680531,47.30743408203125,0.0,-1.0,-1.0,-1.0,39.75971469378868,-1.0,-1.0
