time,seconds_elapsed,bpm
1780770818233419776,19.712946891784668,132.0
1780770823233419776,24.712946891784668,135.0
1780770824233419776,25.712946891784668,135.0
1780770829233419776,30.712946891784668,137.0
1780770834233419776,35.71294689178467,139.0
