time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ,pitch,roll,yaw
1781516122070283776,0.24540972709655762,0.004183019045740366,-0.3997233808040619,0.7056356072425842,-0.7406733632087708,-0.6687598824501038,0.06452304869890213,0.07790791988372803,0.04641491174697876,-0.05767178535461426,0.47151889354111637,-0.055145306359142256,-0.72747544186919,-0.495387178426096,0.7325395704020851,-1.657690993679428,-0.827544832918431
1781516122080317696,0.255443811416626,-0.04721332713961601,-0.07355408370494843,0.5578317642211914,-0.7414674758911133,-0.6677089333534241,0.0662655234336853,0.044430673122406006,0.030196726322174072,-0.01665913313627243,0.4710751402165393,-0.05615445249436794,-0.7279968668943817,-0.49492993909771,0.7311269112780716,-1.6599302928997428,-0.8274679464369759
1781516122090351872,0.26547789573669434,-0.10450058430433273,0.3171593248844147,0.31688761711120605,-0.7422257661819458,-0.6667078733444214,0.06783446669578552,-0.0009382963180541992,0.006856799125671387,0.0010741949081420898,0.4705861821276975,-0.057246308636745964,-0.7284504746736907,-0.49460225739489155,0.7297829171427259,-1.6619364412199322,-0.827843096031932
1781516122100385792,0.2755117416381836,-0.08025170117616653,0.639234721660614,0.02033344656229019,-0.7430531978607178,-0.6656507253646851,0.06914358586072922,-0.06384676694869995,-0.023069918155670166,0.031594984233379364,0.47019805993359187,-0.058344749113094584,-0.7288125163697031,-0.4943095199756707,0.7283654964797622,-1.6635824812447289,-0.8284136893074775
1781516122110419712,0.28554582595825195,-0.1260325014591217,0.8503384590148926,-0.25216811895370483,-0.7438153028488159,-0.6646996140480042,0.07009628415107727,-0.09561651945114136,-0.058628082275390625,0.036837346851825714,0.4699251518209824,-0.05930793618120155,-0.7290615283076699,-0.4940873679294452,0.7270916655297822,-1.664757660737158,-0.8290681786738213
1781516122120453632,0.2955796718597412,-0.039759136736392975,0.91255784034729,-0.39232441782951355,-0.7446836233139038,-0.6636797785758972,0.07053875178098679,-0.09720486402511597,-0.04901254177093506,0.042879827320575714,0.46983173722948923,-0.06027187429510708,-0.7291341967143068,-0.493952316159382,0.7257274615560421,-1.665237653931956,-0.830111690829569
1781516122130487808,0.30561375617980957,0.07665375620126724,0.8001577854156494,-0.48768237233161926,-0.7458997368812561,-0.662149965763092,0.07205061614513397,-0.05157047510147095,-0.032842159271240234,0.0028241947293281555,0.469840500845234,-0.06116343758075529,-0.7295781934771695,-0.4931781641787669,0.7236841393090891,-1.66709313964524,-0.8293921344651785
1781516122140521728,0.31564784049987793,0.07710303366184235,0.6346156001091003,-0.469136118888855,-0.7472158074378967,-0.6604821085929871,0.07370322942733765,-0.04488325119018555,-0.07125318050384521,-0.06819473952054977,0.46986903885840514,-0.06210057297769215,-0.730065155886943,-0.49231248179611836,0.7214606649680778,-1.6691154269917432,-0.8285210099664662
1781516122150555648,0.3256816864013672,0.12613022327423096,0.3667127788066864,-0.34142929315567017,-0.7490429878234863,-0.6582152843475342,0.07541380077600479,-0.06969785690307617,-0.06308293342590332,-0.05238831043243408,0.4700807288687711,-0.0633212221597669,-0.730545908071551,-0.49124048540340787,0.718445615172104,-1.6711384027894602,-0.8276937425526844
1781516122160589568,0.33571577072143555,0.2667241096496582,0.004434590227901936,-0.17522352933883667,-0.7511998414993286,-0.6554467678070068,0.07802804559469223,-0.006658434867858887,-0.024423837661743164,-0.10480725765228271,0.4702846043532185,-0.06467167396324035,-0.7313218163848169,-0.48971255763247007,0.714774026773185,-1.6742963894329754,-0.8258575687668797
1781516122170623744,0.3457498550415039,0.2993004024028778,-0.30808576941490173,0.007912997156381607,-0.7534823417663574,-0.6523807048797607,0.08163153380155563,0.0607486367225647,-0.06379050016403198,-0.12658393383026123,0.4703644392743974,-0.06608059784704352,-0.7324268705162569,-0.4877924571688583,0.7107213939388816,-1.6787144278014374,-0.8230020534686274
