time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ,pitch,roll,yaw
1780495476724417280,0.4410421848297119,-0.06960859149694443,-0.06389915943145752,0.020653046667575836,0.08678506314754486,-0.47347965836524963,-0.8765189051628113,-0.024910658597946167,0.040969282388687134,-0.01599818468093872,-0.8490039894590313,-0.19265289302587654,-0.15692489579189853,-0.46631706323208144,0.49323715171001564,0.09868940744711936,0.9796740159055977
1780495476734451200,0.4510762691497803,-0.09452938288450241,-0.062191806733608246,0.03694653511047363,0.08580806851387024,-0.47396621108055115,-0.876352071762085,-0.019951142370700836,0.016828149557113647,-0.010534524917602539,-0.8488967172877065,-0.193101032333637,-0.15663953426244334,-0.46642294954002594,0.49378962572106155,0.09760393077269461,0.9802174919094452
1780495476744486400,0.46111130714416504,-0.1696835309267044,-0.07042310386896133,0.04457968473434448,0.08457934856414795,-0.4738891124725342,-0.8765132427215576,-0.0007170513272285461,-0.02064824104309082,-0.0008671283721923828,-0.8488246092011353,-0.19332696150286935,-0.15610275910831117,-0.4666404906802319,0.49370205594733196,0.0961973982166629,0.9810426031967914
1780495476754521088,0.4711461067199707,-0.2845163941383362,-0.0601479597389698,0.06034639850258827,0.08350484073162079,-0.4724232852458954,-0.8774070739746094,0.0034092366695404053,-0.052158623933792114,0.004741668701171875,-0.8488977684242404,-0.19284229040284026,-0.155268526502272,-0.466986187565788,0.4920382161501583,0.09488649115254268,0.9820102539113088
1780495476764556288,0.48118114471435547,-0.35617804527282715,-0.047954678535461426,0.05437985435128212,0.08271905034780502,-0.4697848856449127,-0.8788968920707703,-0.004151538014411926,-0.05458340048789978,-0.0030153393745422363,-0.8490885572184952,-0.19172050462589849,-0.15425566850070382,-0.4674366953658225,0.48904709266622387,0.09384047057011358,0.9830474516130188
1780495476774590208,0.49121522903442383,-0.28444740176200867,-0.04850315675139427,0.04618051275610924,0.08215843886137009,-0.46698862314224243,-0.8804383277893066,-0.0032857581973075867,-0.03157705068588257,0.00020456314086914062,-0.8493210433892863,-0.1904802490625736,-0.15329095999510134,-0.4678386222180597,0.4858821916709969,0.09304593704890277,0.9838975731849923
1780495476784625408,0.5012502670288086,-0.18460415303707123,-0.03861617296934128,0.04749744385480881,0.08160770684480667,-0.46468478441238403,-0.8817076086997986,0.002941228449344635,0.003075927495956421,0.003426969051361084,-0.8495107116984424,-0.18948118657296276,-0.1524568441435738,-0.4681724379237228,0.48327858883625974,0.09229347965089278,0.9846262257308064
1780495476794660352,0.5112853050231934,-0.09373469650745392,-0.028525052592158318,0.0434904545545578,0.08101020008325577,-0.4631085991859436,-0.8825914859771729,0.0007463768124580383,0.043781816959381104,0.0040514469146728516,-0.8496049548394328,-0.188839819341075,-0.15180173421236634,-0.46847325658895433,0.4814993794500556,0.09153027687792455,0.9853503521010575
1780495476804695040,0.521320104598999,-0.06925385445356369,-0.035191215574741364,0.04936778172850609,0.08037137985229492,-0.46215566992759705,-0.883149266242981,0.004391193389892578,0.042447417974472046,-0.009230494499206543,-0.8496317341338289,-0.18850880510615117,-0.15129376767366853,-0.468722378604345,0.48042451353087856,0.0907554401429281,0.9860157937963822
1780495476814729216,0.5313541889190674,-0.15215753018856049,-0.05932917073369026,0.07771074026823044,0.07949938625097275,-0.46121424436569214,-0.8837201595306396,0.017104007303714752,0.012163341045379639,0.0013959407806396484,-0.8496165465670453,-0.18822631127559253,-0.15070098372175617,-0.469054273683269,0.4793632162970058,0.08971840968819321,0.9869347721943865
1780495476824764160,0.5413892269134521,-0.3010873794555664,-0.06934691965579987,0.07364915311336517,0.07860269397497177,-0.45971202850341797,-0.8845826387405396,0.01964864879846573,-0.02632617950439453,0.02583324909210205,-0.8496417338976401,-0.1876750176029103,-0.14995587557523973,-0.4694680361329517,0.4776709118568873,0.08862574155327566,0.988002892575184
