time,seconds_elapsed,relativeAltitude,pressure
1780495481249020160,4.96564507484436,-0.09000015258789062,97.41454315185547
1780495483818198016,7.534822940826416,-0.09999990463256836,97.41503143310547
1780495486374191872,10.090816974639893,-0.009999752044677734,97.41471099853516
1780495489025964032,12.742588996887207,0.09999990463256836,97.41371154785156
1780495491521769984,15.238394975662231,0.2100000381469727,97.412353515625
1780495494096713984,17.81333899497986,0.2699999809265137,97.41067504882812
1780495496646484736,20.363109827041626,0.309999942779541,97.4101333618164
1780495499288482048,23.005106925964355,0.3299999237060547,97.41000366210938
1780495501806439936,25.523064851760864,0.3000001907348633,97.41016387939453
1780495504409635072,28.12626004219055,0.309999942779541,97.41022491455078
1780495506969967872,30.68659281730652,0.2899999618530273,97.41071319580078
1780495509487422976,33.2040479183197,0.190000057220459,97.41187286376953
1780495512097355008,35.81397986412048,0.190000057220459,97.4123764038086
1780495514613662976,38.33028793334961,0.2300000190734863,97.41200256347656
1780495517170412032,40.8870370388031,0.2300000190734863,97.41184997558594
1780495519779958016,43.496582984924316,0.2200002670288086,97.41315460205078
