time,seconds_elapsed,latitude,longitude,ellipsoidalAltitude,altitude,course,speed,verticalAccuracy,horizontalAccuracy,speedAccuracy,courseAccuracy
1781551672552937984,-116.59481501579285,49.42988603429444,11.08230138845418,365.1373959350586,319.5473957824707,-1.0,-1.0,30.0,13.076155434643109,-1.0,-1.0
1781551754869620224,-34.27813267707825,49.42988603429444,11.08230138845418,319.88413815049245,319.88413815049245,-1.0,-1.0,59.684981942694165,186.495014,-1.0,-1.0
1781551789641473024,0.49372005462646484,49.43014556798822,11.081969074006368,366.8165178624352,321.2265177098473,-1.0,-1.0,80.99141953386484,118.6445660265419,-1.0,-1.0
1781551795993097984,6.8453450202941895,49.43008963674579,11.082109844980783,366.4746701280948,320.8846699755069,-1.0,-1.0,84.68789689667373,93.30832647197929,-1.0,-1.0
1781551802198482944,13.050729990005493,49.42987334032064,11.08227757221003,365.13743408203123,319.54743392944334,-1.0,-1.0,30.0,21.445830130447597,-1.0,-1.0
1781551808403373056,19.255620002746582,49.43013422235555,11.082214982730264,365.137502746582,319.5475025939941,-1.0,-1.0,30.0,32.678340942202055,-1.0,-1.0
1781551814624485120,25.47673201560974,49.43006129100324,11.082269118849712,365.13743408203123,319.54743392944334,-1.0,-1.0,30.0,111.37481863844772,-1.0,-1.0
1781551820838551040,31.690798044204712,49.42986320385142,11.082286220978588,365.13743408203123,319.54743392944334,-1.0,-1.0,30.0,21.933405290051926,-1.0,-1.0
1781551827075379968,37.927626848220825,49.429923489329546,11.082234704818768,365.13747604370116,319.54747589111327,-1.0,-1.0,30.0,20.6723342513609,-1.0,-1.0
1781551833556150016,44.40839695930481,49.42987567996243,11.082323544392702,0.0,317.75202162041694,-1.0,-1.0,59.88749871462225,31.395014,-1.0,-1.0
1781551833648105216,44.50035214424133,49.42987564948625,11.082323892186098,365.05897886529,319.4689787127021,-1.0,-1.0,62.92452371978912,31.27416891777519,-1.0,-1.0
1781551834528880128,45.38112711906433,49.429876754495425,11.08227165481874,364.786731360831,319.19673120824314,-1.0,-1.0,30.0,17.993839413838113,-1.0,-1.0
1781551839498846976,50.351094007492065,49.4298812741387,11.08231041092951,365.13742263793944,319.54742248535155,-1.0,-1.0,30.0,21.57428170716845,-1.0,-1.0
