time,seconds_elapsed,latitude,longitude,ellipsoidalAltitude,altitude,course,speed,verticalAccuracy,horizontalAccuracy,speedAccuracy,courseAccuracy
1781552371511138816,-1.5523309707641602,49.42986743184741,11.08229187751139,365.13743408203123,319.54743392944334,-1.0,-1.0,30.0,21.943817400412776,-1.0,-1.0
1781552377878500864,4.815031051635742,49.42990687250862,11.082357171102604,365.13738830566405,319.54738815307616,-1.0,-1.0,30.0,21.936776141290956,-1.0,-1.0
1781552384151790080,11.088320255279541,49.429926444431764,11.082357920714973,0.0,317.82626764519836,-1.0,-1.0,31.085253384790338,17.895014,-1.0,-1.0
1781552384152217856,11.08874797821045,49.429916756590494,11.082377745917501,364.8080836131942,319.2180834606063,-1.0,-1.0,33.90982353267038,15.699941473850888,-1.0,-1.0
1781552384174007040,11.110537052154541,49.429916743779245,11.08237782730898,364.8077174022567,319.2177172496688,-1.0,-1.0,33.93694818656793,15.741067497334935,-1.0,-1.0
1781552384439748096,11.376278162002563,49.42992692925988,11.082393475128773,364.8080836131942,319.2180834606063,-1.0,-1.0,34.321389698104554,20.680702610942873,-1.0,-1.0
1781552385048709888,11.98523998260498,49.429890509040476,11.082323357966281,364.89439960339735,319.30439945080946,-1.0,-1.0,30.0,18.27971969999409,-1.0,-1.0
1781552390295575040,17.232105255126953,49.429885499254084,11.082338583002603,365.1374035644531,319.5474034118652,-1.0,-1.0,30.0,21.153569016167296,-1.0,-1.0
1781552396510169088,23.446699142456055,49.42994178918171,11.082232008108676,365.13755233764647,319.5475521850586,-1.0,-1.0,30.0,15.249806755661433,-1.0,-1.0
1781552402808951808,29.745481967926025,49.429951054487,11.082177304457762,365.13758666992186,319.54758651733397,-1.0,-1.0,30.0,12.544837412933283,-1.0,-1.0
