time,seconds_elapsed,relativeAltitude,pressure
1780949157396738048,4.644107103347778,-0.02999973297119141,97.8988265991211
1780949159952722944,7.200092077255249,0,97.89867401123047
1780949162528873984,9.776242971420288,0.02000045776367188,97.89863586425781
1780949165110621952,12.357990980148315,0.02999973297119141,97.8982925415039
1780949167675289088,14.922658205032349,0.03999996185302734,97.89813995361328
1780949170233110016,17.4804790019989,0.03999996185302734,97.89799499511719
1780949172804225024,20.051594018936157,0.06999969482421875,97.89786529541016
1780949175368995072,22.616364002227783,0.06999969482421875,97.89783477783203
1780949177935569152,25.18293809890747,0.1000003814697266,97.89752197265625
1780949180510947840,27.75831699371338,0.1099996566772461,97.89738464355469
1780949183079299072,30.32666802406311,0.1499996185302734,97.89688110351562
1780949185645005056,32.89237403869629,0.1800003051757812,97.89663696289062
1780949188217854976,35.46522402763367,0.1700000762939453,97.89663696289062
1780949190785190144,38.03255915641785,0.1899995803833008,97.89654541015625
1780949193351619072,40.59898805618286,0.2399997711181641,97.89619445800781
1780949195921085952,43.16845488548279,0.2700004577636719,97.89563751220703
1780949198494977024,45.7423460483551,0.2700004577636719,97.89559936523438
1780949201059950848,48.30731987953186,0.2700004577636719,97.8954849243164
1780949203630498048,50.877866983413696,0.2799997329711914,97.89533996582031
1780949206209847808,53.45721697807312,0.3000001907348633,97.89527893066406
1780949208765862912,56.01323199272156,0.3100004196166992,97.8949966430664
1780949211411539200,58.6589081287384,0.3400001525878906,97.8948745727539
1780949213913490944,61.16086006164551,0.3500003814697266,97.89469909667969
1780949216479032064,63.72640109062195,0.380000114440918,97.89430236816406
1780949219043240192,66.29060912132263,0.3999996185302734,97.89421844482422
1780949221616534016,68.8639030456543,0.3999996185302734,97.89390563964844
1780949224181394176,71.42876315116882,0.4300003051757812,97.89381408691406
1780949226747836160,73.99520516395569,0.4499998092651367,97.8935546875
1780949229321285888,76.56865501403809,0.4300003051757812,97.8935546875
1780949231892096000,79.13946509361267,0.4200000762939453,97.89369201660156
1780949234460133120,81.70750212669373,0.4399995803833008,97.89350128173828
1780949237025455872,84.27282500267029,0.4499998092651367,97.89338684082031
1780949239608999936,86.85636901855469,0.4899997711181641,97.89322662353516
1780949242169819904,89.41718888282776,0.5200004577636719,97.89257049560547
1780949244733042944,91.98041200637817,0.5399999618530273,97.89228057861328
1780949247311405056,94.5587739944458,0.5500001907348633,97.8922119140625
1780949249869200896,97.11656999588013,0.5699996948242188,97.89205932617188
1780949252440249088,99.68761801719666,0.6000003814697266,97.89169311523438
1780949255035015936,102.2823851108551,0.6099996566772461,97.89144897460938
1780949257577501952,104.82487106323242,0.630000114440918,97.8913803100586
1780949260142151936,107.38952088356018,0.6700000762939453,97.89112091064453
1780949262713112832,109.96048188209534,0.6800003051757812,97.8906478881836
1780949265282556160,112.52992510795593,0.6800003051757812,97.89066314697266
