time,seconds_elapsed,magneticBearing
1781555679313023232,0.16347622871398926,281.9416809082031
1781555679323058432,0.17351126670837402,281.9080810546875
1781555679333093376,0.1835463047027588,281.880615234375
1781555679343128320,0.19358134269714355,281.8662414550781
1781555679353163264,0.20361614227294922,281.8624267578125
1781555679363198208,0.21365118026733398,281.856689453125
1781555679373233408,0.22368621826171875,281.841796875
1781555679383268352,0.23372125625610352,281.83636474609375
1781555679393303296,0.24375629425048828,281.8459777832031
1781555679403339264,0.25379228591918945,281.859619140625
1781555679413374464,0.2638273239135742,281.8680419921875
1781555679423409408,0.273862361907959,281.8642272949219
1781555679433444352,0.28389716148376465,281.8496398925781
1781555679443479296,0.2939321994781494,281.8420715332031
1781555679453514240,0.3039672374725342,281.8399353027344
1781555679463549440,0.31400227546691895,281.8412780761719
1781555679473584384,0.3240373134613037,281.8443298339844
1781555679483620352,0.3340733051300049,281.8428955078125
1781555679493655552,0.34410834312438965,281.85260009765625
1781555679503690240,0.3541431427001953,281.8689880371094
1781555679513725184,0.3641781806945801,281.8732604980469
1781555679523760384,0.37421321868896484,281.8699645996094
1781555679533795328,0.3842482566833496,281.8580627441406
1781555679543830272,0.3942832946777344,281.832763671875
1781555679553865472,0.40431833267211914,281.8047790527344
1781555679563901440,0.4143543243408203,281.7893371582031
1781555679573936384,0.4243893623352051,281.7848815917969
1781555679583971328,0.43442416191101074,281.787841796875
1781555679594006272,0.4444591999053955,281.80108642578125
1781555679604041216,0.4544942378997803,281.8417663574219
1781555679614076416,0.46452927589416504,281.9215393066406
1781555679624111360,0.4745643138885498,282.0290222167969
1781555679634146560,0.48459935188293457,282.0286865234375
1781555679644182528,0.49463534355163574,282.0035400390625
1781555679654217216,0.5046701431274414,282.00750732421875
1781555679664252160,0.5147051811218262,282.0024719238281
1781555679674287360,0.5247402191162109,282.0180358886719
1781555679684322304,0.5347752571105957,282.05657958984375
1781555679694357504,0.5448102951049805,282.10552978515625
1781555679704392448,0.5548453330993652,282.1471862792969
1781555679714427136,0.5648801326751709,282.1811218261719
1781555679724463360,0.5749163627624512,282.22454833984375
1781555679734498304,0.5849511623382568,282.0365295410156
1781555679744533248,0.5949862003326416,282.1264953613281
1781555679754568448,0.6050212383270264,282.18499755859375
1781555679764603392,0.6150562763214111,282.2331237792969
1781555679774638336,0.6250913143157959,282.2690734863281
1781555679784673536,0.6351263523101807,282.26947021484375
1781555679794708224,0.6451611518859863,282.2496643066406
1781555679804744192,0.6551971435546875,282.2369079589844
1781555679814779392,0.6652321815490723,282.2124938964844
1781555679824814336,0.675267219543457,282.19659423828125
1781555679834849280,0.6853022575378418,282.1863098144531
1781555679844884480,0.6953372955322266,282.1677551269531
1781555679854919424,0.7053723335266113,282.1536865234375
1781555679864954112,0.715407133102417,282.15679931640625
1781555679874989312,0.7254421710968018,282.17059326171875
1781555679885025280,0.7354781627655029,282.1875305175781
1781555679895060224,0.7455132007598877,282.2013854980469
1781555679905095424,0.7555482387542725,282.2149353027344
1781555679915130368,0.7655832767486572,282.2370910644531
1781555679925165312,0.775618314743042,282.2551574707031
1781555679935200512,0.7856533527374268,282.2691650390625
1781555679945235200,0.7956881523132324,282.2936096191406
1781555679955270400,0.8057231903076172,282.3310852050781
1781555679965306368,0.8157591819763184,282.3708801269531
1781555679975341312,0.8257942199707031,282.40252685546875
1781555679985376256,0.8358292579650879,282.4256286621094
1781555679995411456,0.8458642959594727,282.4414978027344
1781555680005446400,0.8558993339538574,282.4611511230469
1781555680015481344,0.8659341335296631,282.2796325683594
1781555680025516288,0.8759691715240479,282.3188171386719
1781555680035551232,0.8860042095184326,282.3774108886719
1781555680045587200,0.8960402011871338,282.4469299316406
1781555680055622400,0.9060752391815186,282.5186462402344
1781555680065657344,0.9161102771759033,282.590087890625
1781555680075692288,0.9261453151702881,282.6640625
1781555680085727488,0.9361803531646729,282.7218017578125
1781555680095762176,0.9462151527404785,282.7695007324219
1781555680105797376,0.9562501907348633,282.8252258300781
1781555680115833344,0.9662861824035645,282.8776550292969
1781555680125868288,0.9763212203979492,282.9216613769531
1781555680135903232,0.986356258392334,282.9585266113281
1781555680145938432,0.9963912963867188,282.99786376953125
1781555680155973376,1.0064263343811035,283.0407409667969
1781555680166009344,1.0164623260498047,282.73016357421875
1781555680176044544,1.0264973640441895,282.7568054199219
1781555680186079488,1.0365324020385742,282.4607849121094
1781555680196115456,1.0465683937072754,282.4646301269531
1781555680206150656,1.0566034317016602,282.4600524902344
1781555680216185600,1.066638469696045,282.4410705566406
1781555680226220288,1.0766732692718506,282.4117126464844
1781555680236255488,1.0867083072662354,282.3621826171875
1781555680246290432,1.0967433452606201,282.2976989746094
1781555680256325376,1.1067783832550049,282.26220703125
1781555680266361600,1.116814374923706,282.2671203613281
1781555680276396544,1.1268494129180908,282.2926940917969
1781555680286431488,1.1368844509124756,282.323974609375
1781555680296466688,1.1469194889068604,282.3426513671875
1781555680306501376,1.156954288482666,282.3301696777344
1781555680316536320,1.1669893264770508,282.3025817871094
1781555680326571520,1.1770243644714355,282.2716369628906
1781555680336607488,1.1870603561401367,282.2463073730469
1781555680346642432,1.1970953941345215,282.20989990234375
1781555680356677632,1.2071304321289062,282.1591796875
1781555680366712576,1.217165470123291,282.0899963378906
1781555680376747264,1.2272002696990967,282.0330810546875
1781555680386782464,1.2372353076934814,281.9578552246094
1781555680396817408,1.2472703456878662,281.88189697265625
1781555680406853376,1.2573063373565674,281.8075256347656
1781555680416888576,1.2673413753509521,281.7362365722656
1781555680426923520,1.277376413345337,281.66766357421875
1781555680436958464,1.2874114513397217,281.60601806640625
1781555680446993664,1.2974464893341064,281.5314025878906
1781555680457028352,1.307481288909912,281.4275817871094
1781555680467063552,1.3175163269042969,281.3804931640625
1781555680477099520,1.327552318572998,281.3768005371094
1781555680487134464,1.3375873565673828,281.3659362792969
1781555680497169408,1.3476223945617676,281.3493957519531
1781555680507204608,1.3576574325561523,281.3487548828125
1781555680517239552,1.367692470550537,281.34613037109375
1781555680527274496,1.3777272701263428,281.34857177734375
1781555680537309440,1.3877623081207275,281.3663024902344
