time,seconds_elapsed,x,y,z
1781515644127132672,0.005560636520385742,-0.2352294921875,-1.0257568359375,-0.4200592041015625
1781515644137166848,0.015594720840454102,-0.2131805419921875,-0.8628082275390625,-0.5122222900390625
1781515644147200768,0.02562880516052246,-0.21820068359375,-0.86297607421875,-0.5776519775390625
1781515644157234688,0.03566265106201172,-0.18048095703125,-0.8355255126953125,-0.52984619140625
1781515644167268864,0.04569673538208008,-0.169403076171875,-0.7727813720703125,-0.4946136474609375
1781515644177302528,0.055730581283569336,-0.18035888671875,-0.82061767578125,-0.4716033935546875
1781515644187336704,0.0657646656036377,-0.1833343505859375,-0.8424072265625,-0.451202392578125
1781515644197369856,0.07579779624938965,-0.196441650390625,-0.8311004638671875,-0.4825286865234375
1781515644207403776,0.0858316421508789,-0.175140380859375,-0.8809814453125,-0.52972412109375
1781515644217437696,0.09586572647094727,-0.173553466796875,-0.93988037109375,-0.5592193603515625
1781515644227471872,0.10589981079101562,-0.191131591796875,-0.871185302734375,-0.5244140625
1781515644237505792,0.11593365669250488,-0.1809539794921875,-0.851593017578125,-0.4881134033203125
1781515644247539712,0.12596774101257324,-0.174468994140625,-0.8717041015625,-0.479644775390625
1781515644257572608,0.1360006332397461,-0.19610595703125,-0.8584747314453125,-0.4626617431640625
1781515644267606784,0.14603471755981445,-0.218170166015625,-0.8515472412109375,-0.44061279296875
1781515644277640704,0.1560688018798828,-0.201171875,-0.8557891845703125,-0.4523773193359375
1781515644287674624,0.16610264778137207,-0.17803955078125,-0.8533782958984375,-0.478546142578125
1781515644297708800,0.17613673210144043,-0.1672821044921875,-0.900115966796875,-0.5159454345703125
1781515644307742720,0.1861705780029297,-0.18365478515625,-0.943389892578125,-0.52728271484375
1781515644317776640,0.19620466232299805,-0.1932830810546875,-0.8669891357421875,-0.4870452880859375
1781515644327810816,0.2062387466430664,-0.1605072021484375,-0.8409881591796875,-0.5092620849609375
1781515644337843712,0.21627163887023926,-0.1505889892578125,-0.8617095947265625,-0.5097503662109375
1781515644347877632,0.22630572319030762,-0.167877197265625,-0.8984832763671875,-0.4757537841796875
1781515644357911808,0.23633980751037598,-0.177734375,-0.9000244140625,-0.469390869140625
1781515644367945728,0.24637365341186523,-0.188690185546875,-0.8884429931640625,-0.46197509765625
1781515644377979648,0.2564077377319336,-0.20452880859375,-0.9401092529296875,-0.494140625
1781515644388013568,0.26644158363342285,-0.21142578125,-0.97723388671875,-0.4500885009765625
1781515644398047744,0.2764756679534912,-0.202728271484375,-0.8877716064453125,-0.464508056640625
1781515644408080896,0.28650879859924316,-0.2289886474609375,-0.881866455078125,-0.45318603515625
1781515644418114560,0.2965426445007324,-0.2413482666015625,-0.9661865234375,-0.4639739990234375
1781515644428148736,0.3065767288208008,-0.2679443359375,-1.0028228759765625,-0.4719696044921875
1781515644438182656,0.31661057472229004,-0.306732177734375,-1.000030517578125,-0.4718170166015625
1781515644448216576,0.3266446590423584,-0.3131103515625,-0.99603271484375,-0.46923828125
1781515644458250752,0.33667874336242676,-0.307098388671875,-0.901397705078125,-0.4449005126953125
1781515644468284672,0.346712589263916,-0.26483154296875,-0.84716796875,-0.4773101806640625
1781515644478317824,0.35674571990966797,-0.2456512451171875,-0.9521942138671875,-0.5336456298828125
1781515644488351744,0.36677980422973633,-0.2934112548828125,-1.017730712890625,-0.5477447509765625
1781515644498385664,0.3768136501312256,-0.355010986328125,-0.9589080810546875,-0.550262451171875
1781515644508419840,0.38684773445129395,-0.3819580078125,-0.989776611328125,-0.5496368408203125
1781515644518453504,0.3968815803527832,-0.4020538330078125,-1.046966552734375,-0.488922119140625
1781515644528487680,0.40691566467285156,-0.423736572265625,-0.9911346435546875,-0.4246978759765625
1781515644538521856,0.4169497489929199,-0.4469757080078125,-0.945098876953125,-0.3798065185546875
1781515644548554752,0.4269826412200928,-0.47222900390625,-0.935699462890625,-0.37078857421875
1781515644558588672,0.43701672554016113,-0.5055999755859375,-0.878021240234375,-0.388336181640625
1781515644568622848,0.4470508098602295,-0.52001953125,-0.8486175537109375,-0.4137420654296875
1781515644578656768,0.45708465576171875,-0.5047607421875,-0.8487701416015625,-0.4537506103515625
