time,seconds_elapsed,x,y,z
1781552328454007808,0.061547040939331055,-19.13494873046875,-85.82380676269531,-56.58184814453125
1781552328464043008,0.07158207893371582,-19.421600341796875,-85.65547180175781,-56.60150146484375
1781552328474077952,0.08161711692810059,-19.770050048828125,-85.75563049316406,-56.77471923828125
1781552328484112896,0.09165215492248535,-19.830535888671875,-85.55596923828125,-56.7911376953125
1781552328494148096,0.10168719291687012,-19.785980224609375,-85.45718383789062,-56.92437744140625
1781552328504182784,0.11172199249267578,-19.948028564453125,-85.50758361816406,-56.66241455078125
1781552328514217728,0.12175703048706055,-20.153656005859375,-85.55409240722656,-56.55157470703125
1781552328524252928,0.1317920684814453,-20.094390869140625,-85.41329956054688,-56.72174072265625
1781552328534286848,0.14182615280151367,-19.827850341796875,-85.32492065429688,-56.79278564453125
1781552328544322048,0.15186119079589844,-19.82220458984375,-85.63665771484375,-56.85791015625
1781552328554356736,0.1618959903717041,-19.94110107421875,-85.57525634765625,-56.4466552734375
1781552328564391936,0.17193102836608887,-19.858673095703125,-85.69252014160156,-56.5333251953125
1781552328574426880,0.18196606636047363,-19.759765625,-85.77906799316406,-56.211669921875
1781552328584461824,0.1920011043548584,-19.8775634765625,-85.87045288085938,-56.65496826171875
1781552328594497024,0.20203614234924316,-19.64349365234375,-85.93856811523438,-56.085205078125
1781552328604531968,0.21207118034362793,-19.416595458984375,-86.14761352539062,-56.3968505859375
1781552328614565888,0.2221050262451172,-19.446319580078125,-86.12606811523438,-55.9866943359375
1781552328624600832,0.23214006423950195,-19.6318359375,-86.28733825683594,-56.19293212890625
1781552328634635264,0.24217438697814941,-19.919952392578125,-85.9674072265625,-55.9237060546875
1781552328644670208,0.2522094249725342,-20.024932861328125,-86.29550170898438,-56.13397216796875
1781552328654705152,0.26224422454833984,-19.87200927734375,-86.28912353515625,-55.94488525390625
1781552328664740096,0.2722792625427246,-20.076385498046875,-86.3656005859375,-56.1715087890625
1781552328674775040,0.2823143005371094,-19.974212646484375,-86.36904907226562,-55.9560546875
1781552328684810240,0.29234933853149414,-20.067352294921875,-86.43241882324219,-56.04632568359375
1781552328694844160,0.3023834228515625,-19.958892822265625,-86.50642395019531,-55.681884765625
1781552328704879104,0.31241822242736816,-19.9794921875,-86.78221130371094,-55.67584228515625
1781552328714914048,0.32245326042175293,-20.109466552734375,-86.812255859375,-55.7196044921875
