time,seconds_elapsed,magneticBearing
1780586087057395200,0.07821536064147949,238.55581665039062
1780586087067429376,0.08824944496154785,238.5751953125
1780586087077464320,0.09828448295593262,238.60000610351562
1780586087087499264,0.10831952095031738,238.62030029296875
1780586087097532160,0.11835241317749023,238.63815307617188
1780586087107567360,0.128387451171875,238.65777587890625
1780586087117601280,0.13842153549194336,238.67909240722656
1780586087127636224,0.14845633506774902,238.69459533691406
1780586087137671168,0.1584913730621338,238.7035675048828
1780586087147705344,0.16852545738220215,238.71188354492188
1780586087157740288,0.17856049537658691,238.6953887939453
1780586087167775488,0.18859553337097168,238.60076904296875
1780586087177809152,0.19862937927246094,238.498046875
1780586087187844352,0.2086644172668457,238.445068359375
1780586087197878272,0.21869850158691406,238.41720581054688
1780586087207913472,0.22873353958129883,238.40463256835938
1780586087217948160,0.2387683391571045,238.39572143554688
1780586087227982336,0.24880242347717285,238.3798828125
1780586087238017280,0.2588374614715576,238.36788940429688
1780586087248052480,0.2688724994659424,238.35398864746094
1780586087258086144,0.27890634536743164,238.359619140625
1780586087268121344,0.2889413833618164,238.36407470703125
1780586087278156288,0.29897642135620117,238.35818481445312
1780586087288190464,0.30901050567626953,238.36587524414062
1780586087298225408,0.3190455436706543,238.36172485351562
1780586087308259328,0.32907938957214355,238.34793090820312
1780586087318294272,0.3391144275665283,238.3396453857422
1780586087328329216,0.3491494655609131,238.3330078125
1780586087338363392,0.35918354988098145,238.32322692871094
1780586087348398336,0.3692183494567871,238.31118774414062
1780586087358433280,0.3792533874511719,238.29592895507812
1780586087368467456,0.38928747177124023,238.27052307128906
1780586087378502400,0.399322509765625,238.24148559570312
1780586087388536320,0.40935635566711426,238.2072296142578
1780586087398571264,0.419391393661499,238.1778564453125
1780586087408606208,0.4294264316558838,238.14447021484375
1780586087418640384,0.43946051597595215,238.11497497558594
1780586087428675328,0.4494955539703369,238.08734130859375
1780586087438710272,0.4595303535461426,238.05905151367188
1780586087448744192,0.46956443786621094,238.02761840820312
1780586087458779392,0.4795994758605957,237.9940643310547
1780586087468814336,0.48963451385498047,237.9571990966797
1780586087478848256,0.4996683597564697,237.9203643798828
1780586087488883200,0.5097033977508545,237.8868865966797
1780586087498917376,0.5197374820709229,237.85581970214844
1780586087508952320,0.5297725200653076,237.82594299316406
1780586087518987520,0.5398075580596924,237.7952117919922
1780586087529021184,0.5498414039611816,237.7650146484375
1780586087539056384,0.5598764419555664,237.73683166503906
1780586087549091328,0.5699114799499512,237.70640563964844
1780586087559125504,0.5799455642700195,237.6697540283203
1780586087569160192,0.5899803638458252,237.6304473876953
1780586087579195136,0.60001540184021,237.59080505371094
1780586087589229312,0.6100494861602783,237.5464324951172
1780586087599264256,0.6200845241546631,237.49606323242188
1780586087609298176,0.6301183700561523,237.44056701660156
1780586087619333376,0.6401534080505371,237.3825225830078
1780586087629368320,0.6501884460449219,237.32530212402344
1780586087639402496,0.6602225303649902,237.26844787597656
1780586087649437440,0.670257568359375,237.21485900878906
1780586087659472128,0.6802923679351807,237.16285705566406
1780586087669506304,0.690326452255249,237.1110382080078
1780586087679541248,0.7003614902496338,237.05816650390625
1780586087689576448,0.7103965282440186,237.00181579589844
1780586087699610112,0.7204303741455078,236.9437713623047
1780586087709645312,0.7304654121398926,236.8852081298828
1780586087719680256,0.7405004501342773,236.83099365234375
1780586087729714432,0.7505345344543457,236.7781524658203
1780586087739749120,0.7605693340301514,236.72222900390625
