time,seconds_elapsed,latitude,longitude,ellipsoidalAltitude,altitude,course,speed,verticalAccuracy,horizontalAccuracy,speedAccuracy,courseAccuracy
1781556286632786944,-1.8839209079742432,49.42986680517478,11.082291122423031,365.13743408203123,319.54743392944334,-1.0,-1.0,30.0,21.923002586971382,-1.0,-1.0
1781556292999693824,4.482985973358154,49.42984971614322,11.08227521612398,0.0,317.60738267504473,-1.0,-1.0,30.20838113708943,21.595014,-1.0,-1.0
1781556293034278912,4.517570972442627,49.42984971653755,11.082275216073906,364.91826234423604,319.32826219164815,-1.0,-1.0,30.26510384641715,20.08390428241589,-1.0,-1.0
1781556293944532992,5.427824974060059,49.429856282500694,11.082281277778687,365.07243582796303,319.48243567537514,-1.0,-1.0,30.0,15.134841121932777,-1.0,-1.0
1781556296445830912,7.9291229248046875,49.429856324544375,11.082281316722044,365.07243582796303,319.48243567537514,-1.0,-1.0,30.0,15.327078311936155,-1.0,-1.0
1781556311801145088,23.28443717956543,49.429859327233075,11.082284740894755,365.13743408203123,319.54743392944334,-1.0,-1.0,30.0,21.744645883691778,-1.0,-1.0
1781556318017976064,29.50126814842224,49.42986065666833,11.082285537293362,365.13743408203123,319.54743392944334,-1.0,-1.0,30.0,15.465308594018385,-1.0,-1.0
1781556324444884992,35.92817711830139,49.42985724998283,11.082282400426164,365.13743408203123,319.54743392944334,-1.0,-1.0,30.0,12.576404027153716,-1.0,-1.0
1781556324496231168,35.97952318191528,49.42985725075611,11.082282400327685,365.14084060668944,319.55084045410155,-1.0,-1.0,30.126951777948484,28.12941805145794,-1.0,-1.0
1781556330411005952,41.89429807662964,49.429861106828106,11.082285806961718,365.13743408203123,319.54743392944334,-1.0,-1.0,30.0,12.653300428004036,-1.0,-1.0
1781556334741936128,46.22522830963135,49.42985725013914,11.082282400406255,0.0,317.8300106201177,-1.0,-1.0,35.18744366926626,14.395014000000002,-1.0,-1.0
1781556336892366848,48.37565898895264,49.429857250339765,11.082282400380702,365.1408512268072,319.5508510742193,-1.0,-1.0,38.32188332116974,14.328294246736084,-1.0,-1.0
1781556342792312064,54.275604248046875,49.429861333298895,11.082285942629113,365.13743408203123,319.54743392944334,-1.0,-1.0,30.0,10.971040230389576,-1.0,-1.0
1781556348989886976,60.47317910194397,49.429861389930174,11.082286105162218,365.13743408203123,319.54743392944334,-1.0,-1.0,30.0,10.7887587845818,-1.0,-1.0
1781556355204880896,66.6881730556488,49.429861511598574,11.082286153114158,365.13743408203123,319.54743392944334,-1.0,-1.0,30.0,9.68680451639245,-1.0,-1.0
1781556361404141824,72.8874340057373,49.429862368144484,11.08228695987348,365.13743408203123,319.54743392944334,-1.0,-1.0,30.0,8.866507541530304,-1.0,-1.0
1781556367606579968,79.08987212181091,49.42986263033524,11.082287341602472,365.13743408203123,319.54743392944334,-1.0,-1.0,30.0,8.226381864018693,-1.0,-1.0
1781556362945038336,74.42833042144775,49.42985725029547,11.082282400386346,0.0,0.0,-1.0,-1.0,-1.0,12.695014,-1.0,-1.0
1781556374067027968,85.55032014846802,49.42985725045191,11.082282400366418,47.31084060668945,0.0,-1.0,-1.0,-1.0,12.652464924517322,-1.0,-1.0
1781556375753332992,87.23662519454956,49.42985615159513,11.082281852597747,47.30743408203125,0.0,-1.0,-1.0,-1.0,11.195193466159731,-1.0,-1.0
