time,seconds_elapsed,magneticBearing
1781116290375021056,0.07481598854064941,219.2701873779297
1781116290385054720,0.08484983444213867,219.99281311035156
1781116290395089920,0.09488487243652344,220.69790649414062
1781116290405123840,0.1049189567565918,221.5692901611328
1781116290415159040,0.11495399475097656,222.45040893554688
1781116290425192960,0.12498784065246582,223.3178253173828
1781116290435227904,0.13502287864685059,224.15093994140625
1781116290445262080,0.14505696296691895,224.92434692382812
1781116290455297024,0.1550920009613037,225.60049438476562
1781116290465330944,0.16512584686279297,226.09970092773438
1781116290475365888,0.17516088485717773,226.3599090576172
1781116290485400064,0.1851949691772461,226.38687133789062
1781116290495435008,0.19523000717163086,226.22125244140625
1781116290505468928,0.20526385307312012,225.92018127441406
1781116290515503872,0.21529889106750488,225.55740356445312
1781116290525538048,0.22533297538757324,225.2136688232422
1781116290535572992,0.235368013381958,224.8946075439453
1781116290545606912,0.24540185928344727,224.56265258789062
1781116290555641856,0.25543689727783203,224.22073364257812
1781116290565676032,0.2654709815979004,223.90481567382812
1781116290575710720,0.27550578117370605,223.6368865966797
1781116290585743104,0.2855381965637207,223.46592712402344
1781116290595778304,0.29557323455810547,223.41697692871094
1781116290605811968,0.3056070804595947,223.45867919921875
1781116290615847168,0.3156421184539795,223.59738159179688
1781116290625881088,0.32567620277404785,223.79681396484375
1781116290635916288,0.3357112407684326,224.01388549804688
1781116290645950976,0.3457460403442383,224.2480010986328
1781116290655985152,0.35578012466430664,224.49114990234375
1781116290666020096,0.3658151626586914,224.73081970214844
1781116290676054272,0.37584924697875977,224.95057678222656
1781116290686088192,0.385883092880249,225.1498260498047
1781116290696123136,0.3959181308746338,225.3646697998047
1781116290706158080,0.40595316886901855,225.62045288085938
1781116290716192256,0.4159872531890869,225.9411163330078
1781116290726226944,0.4260220527648926,226.4010009765625
1781116290736261120,0.43605613708496094,227.01397705078125
1781116290746296064,0.4460911750793457,227.5959014892578
1781116290756330240,0.45612525939941406,228.10348510742188
1781116290766364928,0.4661600589752197,228.4651641845703
1781116290776399104,0.4761941432952881,228.6108856201172
1781116290786434048,0.48622918128967285,228.6119384765625
1781116290796468224,0.4962632656097412,228.71054077148438
1781116290806503168,0.5062980651855469,229.0475616455078
1781116290816537088,0.5163321495056152,229.43020629882812
1781116290826572288,0.5263671875,229.70359802246094
1781116290836605952,0.5364010334014893,229.88595581054688
1781116290846641152,0.546436071395874,229.9783172607422
1781116290856675072,0.5564701557159424,229.9598846435547
1781116290866710272,0.5665051937103271,229.85618591308594
1781116290876743936,0.5765390396118164,229.67796325683594
1781116290886779136,0.5865740776062012,229.45050048828125
1781116290896813056,0.5966081619262695,229.19839477539062
1781116290906848256,0.6066431999206543,228.92343139648438
1781116290916881920,0.6166770458221436,228.6305389404297
1781116290926917120,0.6267120838165283,228.31365966796875
1781116290936951040,0.6367461681365967,227.95225524902344
1781116290946986240,0.6467812061309814,227.5435028076172
1781116290957020160,0.6568150520324707,227.11538696289062
1781116290967055104,0.6668500900268555,226.65386962890625
1781116290977089280,0.6768841743469238,226.13909912109375
1781116290987124224,0.6869192123413086,225.63900756835938
1781116290997158144,0.6969530582427979,225.20095825195312
1781116291007193088,0.7069880962371826,224.7902069091797
1781116291017227264,0.717022180557251,224.38345336914062
1781116291027262208,0.7270572185516357,223.9685516357422
1781116291037296128,0.737091064453125,223.53515625
1781116291047331072,0.7471261024475098,223.08949279785156
1781116291057365248,0.7571601867675781,222.6935272216797
1781116291067400192,0.7671952247619629,222.30479431152344
1781116291077435136,0.7772302627563477,221.91807556152344
1781116291087469056,0.7872641086578369,221.81124877929688
1781116291097504256,0.7972991466522217,222.1643829345703
1781116291107538176,0.80733323097229,222.62855529785156
1781116291117573120,0.8173680305480957,223.23529052734375
1781116291127607040,0.8274021148681641,223.910888671875
1781116291137642240,0.8374371528625488,224.80166625976562
1781116291147676160,0.8474712371826172,225.88751220703125
1781116291157711104,0.8575060367584229,227.14822387695312
1781116291167745024,0.8675401210784912,228.59902954101562
1781116291177780224,0.877575159072876,230.20291137695312
1781116291187814144,0.8876092433929443,231.94418334960938
1781116291197849088,0.89764404296875,233.84951782226562
1781116291207883008,0.9076781272888184,235.91041564941406
1781116291217918208,0.9177131652832031,238.124267578125
1781116291227952128,0.9277472496032715,240.45526123046875
1781116291237987072,0.9377820491790771,242.81448364257812
1781116291248021248,0.9478161334991455,245.18585205078125
1781116291258056192,0.9578511714935303,247.56161499023438
1781116291268090368,0.9678852558135986,249.8931121826172
1781116291278125056,0.9779200553894043,252.19235229492188
1781116291288159232,0.9879541397094727,254.4166259765625
1781116291298194176,0.9979891777038574,256.51123046875
1781116291308228352,1.0080232620239258,258.5255432128906
1781116291318263040,1.0180580615997314,260.438232421875
1781116291328297216,1.0280921459197998,262.2989501953125
1781116291338332160,1.0381271839141846,264.10516357421875
1781116291348366080,1.0481610298156738,265.85870361328125
1781116291358401024,1.0581960678100586,267.5919494628906
1781116291368435200,1.068230152130127,269.3077392578125
1781116291378470144,1.0782651901245117,270.95831298828125
1781116291388504064,1.088299036026001,272.5588684082031
1781116291398539008,1.0983340740203857,274.1182861328125
1781116291408574208,1.1083691120147705,275.629638671875
1781116291418608128,1.1184031963348389,277.1219482421875
1781116291428643328,1.1284382343292236,278.5848693847656
1781116291438676992,1.138472080230713,280.0113525390625
1781116291448712192,1.1485071182250977,281.38897705078125
1781116291458746112,1.158541202545166,282.695068359375
1781116291468781312,1.1685762405395508,283.902587890625
1781116291478814976,1.17861008644104,284.9805603027344
1781116291488850176,1.1886451244354248,285.9294738769531
1781116291498884096,1.1986792087554932,286.7110595703125
1781116291508919296,1.208714246749878,287.32086181640625
1781116291518952960,1.2187480926513672,287.78448486328125
1781116291528988160,1.228783130645752,288.0677490234375
1781116291539022080,1.2388172149658203,288.2293395996094
1781116291549057280,1.248852252960205,288.33984375
