time,seconds_elapsed,x,y,z
1780949338763384576,0.0038275718688964844,0.2576141357421875,-0.3611297607421875,-0.8670654296875
1780949338773419264,0.013862371444702148,0.2855682373046875,-0.399383544921875,-0.848114013671875
1780949338783454464,0.023897409439086914,0.2831268310546875,-0.3862457275390625,-0.854339599609375
1780949338793489408,0.03393244743347168,0.2784271240234375,-0.3704681396484375,-0.85723876953125
1780949338803525376,0.04396843910217285,0.284515380859375,-0.373382568359375,-0.860870361328125
1780949338813560576,0.05400347709655762,0.2979278564453125,-0.38055419921875,-0.8673553466796875
1780949338823595520,0.06403851509094238,0.2980194091796875,-0.4045257568359375,-0.865386962890625
1780949338833630464,0.07407355308532715,0.295928955078125,-0.4173736572265625,-0.855377197265625
1780949338843666432,0.08410954475402832,0.3055419921875,-0.4129486083984375,-0.85333251953125
1780949338853701632,0.09414458274841309,0.306976318359375,-0.407073974609375,-0.8544464111328125
1780949338863736320,0.10417938232421875,0.3062896728515625,-0.4048309326171875,-0.850830078125
1780949338873771520,0.11421442031860352,0.3132476806640625,-0.3999481201171875,-0.854034423828125
1780949338883807488,0.12425041198730469,0.315704345703125,-0.3769989013671875,-0.863739013671875
1780949338893842432,0.13428544998168945,0.3141632080078125,-0.356109619140625,-0.858856201171875
1780949338903877376,0.14432048797607422,0.306121826171875,-0.3634490966796875,-0.8613128662109375
1780949338913913600,0.1543564796447754,0.2996826171875,-0.3880462646484375,-0.860870361328125
1780949338923948544,0.16439151763916016,0.2987823486328125,-0.4036712646484375,-0.868927001953125
1780949338933983488,0.17442655563354492,0.2977142333984375,-0.4094390869140625,-0.8709564208984375
1780949338944018688,0.1844615936279297,0.2898712158203125,-0.408355712890625,-0.8701019287109375
1780949338954054656,0.19449758529663086,0.283447265625,-0.393829345703125,-0.86761474609375
1780949338964089344,0.20453238487243652,0.28790283203125,-0.3770751953125,-0.8636627197265625
1780949338974124544,0.2145674228668213,0.28753662109375,-0.3709869384765625,-0.8622589111328125
1780949338984159488,0.22460246086120605,0.28375244140625,-0.3841094970703125,-0.865478515625
1780949338994195456,0.23463845252990723,0.296173095703125,-0.384674072265625,-0.870330810546875
