time,seconds_elapsed,relativeAltitude,pressure
1780771638128438016,3.9063429832458496,-0.06999969482421875,97.88601684570312
1780771640697825792,6.475730895996094,-0.119999885559082,97.88585662841797
1780771643267475200,9.045380115509033,-0.09999942779541016,97.88578796386719
1780771645848515072,11.626420021057129,-0.09000015258789062,97.88575744628906
1780771648401388288,14.179293155670166,-0.09999942779541016,97.8857192993164
1780771650979897856,16.757802963256836,-0.09999942779541016,97.8857421875
1780771653551141888,19.329046964645386,-0.1099996566772461,97.88580322265625
1780771656109843968,21.887748956680298,-0.1099996566772461,97.8857650756836
1780771658684303104,24.462208032608032,-0.1099996566772461,97.88570404052734
1780771661301529856,27.079434871673584,-0.119999885559082,97.88597106933594
1780771663818912000,29.596817016601562,-0.130000114440918,97.885986328125
1780771666386398976,32.16430401802063,-0.1599998474121094,97.88607788085938
1780771668954838016,34.73274302482605,-0.1599998474121094,97.88639068603516
1780771671523172864,37.3010778427124,-0.130000114440918,97.8862075805664
1780771674092320000,39.870224952697754,-0.119999885559082,97.88601684570312
