time,seconds_elapsed,bpm
1780586479921837056,2.263094186782837,102.0
1780586484921837056,7.263094186782837,104.0
1780586493921837056,16.263094186782837,96.0
1780586495921837056,18.263094186782837,97.0
1780586508921837056,31.263094186782837,120.0
1780586513921837056,36.26309418678284,122.99999999999999
1780586517921837056,40.26309418678284,128.0
1780586522921837056,45.26309418678284,131.0
