time,seconds_elapsed,magneticBearing
1781551197608243200,0.08196139335632324,159.3318634033203
1781551197618277120,0.0919952392578125,159.34417724609375
1781551197628311040,0.10202932357788086,159.3206787109375
1781551197638344960,0.11206316947937012,159.30953979492188
1781551197648379136,0.12209725379943848,159.29052734375
1781551197658412288,0.13213038444519043,159.26278686523438
1781551197668445952,0.1421642303466797,159.22607421875
1781551197678480128,0.15219831466674805,159.17933654785156
1781551197688514304,0.1622323989868164,159.12901306152344
1781551197698547968,0.17226624488830566,159.07174682617188
1781551197708582144,0.18230032920837402,159.0064239501953
1781551197718616064,0.19233417510986328,158.935546875
1781551197728649984,0.20236825942993164,158.8587646484375
1781551197738683136,0.2124013900756836,158.77915954589844
1781551197748717056,0.22243523597717285,158.69679260253906
1781551197758751232,0.2324693202972412,158.61114501953125
1781551197768784896,0.24250316619873047,158.52743530273438
1781551197778819072,0.25253725051879883,158.44757080078125
1781551197788853248,0.2625713348388672,158.36660766601562
1781551197798886912,0.27260518074035645,158.28689575195312
1781551197808921088,0.2826392650604248,158.21485900878906
1781551197818954240,0.29267239570617676,158.1463165283203
1781551197828988160,0.302706241607666,158.07420349121094
1781551197839022080,0.3127403259277344,157.99752807617188
1781551197849056000,0.32277417182922363,157.91079711914062
1781551197859090176,0.332808256149292,157.81243896484375
1781551197869124096,0.34284234046936035,157.6999053955078
1781551197879158016,0.3528761863708496,157.56634521484375
1781551197889192192,0.36291027069091797,157.40342712402344
1781551197899225344,0.3729434013366699,157.20994567871094
1781551197909259008,0.3829772472381592,156.98965454101562
1781551197919293184,0.39301133155822754,156.74952697753906
1781551197929327104,0.4030451774597168,156.4981231689453
1781551197939361024,0.41307926177978516,156.20761108398438
1781551197949395200,0.4231133460998535,156.15829467773438
1781551197959429120,0.4331471920013428,155.79931640625
1781551197969462272,0.4431803226470947,155.40464782714844
1781551197979495936,0.453214168548584,154.97755432128906
1781551197989530112,0.46324825286865234,154.5132293701172
1781551197999564288,0.4732823371887207,154.003662109375
1781551198009597952,0.48331618309020996,153.45762634277344
1781551198019632128,0.4933502674102783,152.87139892578125
1781551198029666304,0.5033843517303467,152.23985290527344
1781551198039699968,0.5134181976318359,151.5709991455078
1781551198049734144,0.5234522819519043,150.88087463378906
