time,seconds_elapsed,relativeAltitude,pressure
1781552137568124928,6.056720018386841,-0.05000019073486328,97.90846252441406
1781552140129760000,8.61835503578186,-0.06999969482421875,97.90882873535156
1781552142698574080,11.187169075012207,-0.06999969482421875,97.9089126586914
1781552145272450816,13.761045932769775,-0.06999969482421875,97.90877532958984
1781552147842682880,16.33127784729004,-0.07999992370605469,97.90888977050781
1781552150408568832,18.89716386795044,-0.05000019073486328,97.90892791748047
1781552152980806912,21.469401836395264,-0.02999973297119141,97.90867614746094
1781552155556203008,24.044797897338867,-0.06000041961669922,97.90869903564453
1781552158117580032,26.6061749458313,-0.06000041961669922,97.90875244140625
1781552160684124928,29.172719955444336,-0.03999996185302734,97.90861511230469
1781552163261588992,31.750184059143066,-0.03999996185302734,97.9085464477539
1781552165831279104,34.31987404823303,-0.06000041961669922,97.90855407714844
1781552168393320192,36.88191509246826,-0.09000015258789062,97.90887451171875
1781552170955812864,39.44440793991089,-0.06999969482421875,97.90899658203125
