time,seconds_elapsed,bpm
1781516135453825024,13.628951072692871,104.0
1781516140453825024,18.62895107269287,102.0
1781516144453825024,22.62895107269287,103.0
1781516146453825024,24.62895107269287,105.0
1781516151453825024,29.62895107269287,107.0
