time,seconds_elapsed,x,y,z
1781116370099865344,0.18762445449829102,18.209075927734375,-33.52484130859375,-14.51318359375
1781116370109900288,0.19765925407409668,18.42254638671875,-33.356231689453125,-14.64715576171875
1781116370119935232,0.20769429206848145,18.44268798828125,-33.346710205078125,-14.63134765625
1781116370129970432,0.2177293300628662,18.331817626953125,-33.3033447265625,-14.6619873046875
1781116370140004352,0.22776341438293457,18.98052978515625,-33.63720703125,-14.8406982421875
1781116370150039552,0.23779845237731934,19.05657958984375,-33.7401123046875,-15.128173828125
1781116370160074496,0.2478334903717041,18.310028076171875,-33.365234375,-14.77880859375
1781116370170109184,0.25786828994750977,18.976593017578125,-33.501495361328125,-15.0067138671875
1781116370180143360,0.2679023742675781,18.493682861328125,-33.462890625,-14.4471435546875
1781116370190178304,0.2779374122619629,18.933197021484375,-33.53985595703125,-14.91400146484375
1781116370200213504,0.28797245025634766,18.76513671875,-33.43756103515625,-14.67633056640625
1781116370210247168,0.2980062961578369,18.525634765625,-33.393829345703125,-14.55804443359375
1781116370220282368,0.3080413341522217,18.451385498046875,-33.466705322265625,-14.6494140625
1781116370230317312,0.31807637214660645,18.333740234375,-33.26654052734375,-14.49053955078125
1781116370240352512,0.3281114101409912,18.01568603515625,-33.1590576171875,-14.57501220703125
1781116370250386176,0.33814525604248047,18.01025390625,-33.315093994140625,-14.5557861328125
1781116370260421376,0.34818029403686523,18.13311767578125,-33.401153564453125,-14.42633056640625
1781116370270456320,0.35821533203125,18.83782958984375,-33.497161865234375,-14.9127197265625
1781116370280491264,0.36825037002563477,18.960296630859375,-33.445037841796875,-15.09759521484375
1781116370290525440,0.3782844543457031,19.12652587890625,-33.5035400390625,-15.357421875
1781116370300560128,0.3883192539215088,18.29949951171875,-33.18695068359375,-14.97174072265625
1781116370310595328,0.39835429191589355,18.087371826171875,-33.0765380859375,-15.03271484375
1781116370320630272,0.4083893299102783,17.96087646484375,-33.1495361328125,-14.85833740234375
1781116370330664448,0.4184234142303467,17.803131103515625,-33.011688232421875,-14.95025634765625
1781116370340699392,0.42845845222473145,17.5845947265625,-32.88934326171875,-14.716796875
1781116370350734592,0.4384934902191162,18.068450927734375,-33.0015869140625,-14.9140625
1781116370360768256,0.44852733612060547,18.078857421875,-33.02447509765625,-14.9078369140625
1781116370370803456,0.45856237411499023,18.127593994140625,-33.02667236328125,-14.99444580078125
1781116370380838400,0.468597412109375,18.8343505859375,-33.15484619140625,-15.38153076171875
1781116370390873344,0.47863245010375977,19.267425537109375,-33.084136962890625,-15.65386962890625
1781116370400907264,0.488666296005249,19.034423828125,-33.05096435546875,-15.80340576171875
1781116370410942208,0.4987013339996338,18.5438232421875,-32.84234619140625,-15.42510986328125
1781116370420977408,0.5087363719940186,18.331451416015625,-32.892242431640625,-15.55657958984375
1781116370431012352,0.5187714099884033,17.670806884765625,-32.7364501953125,-15.572509765625
1781116370441046272,0.5288052558898926,17.73602294921875,-32.592742919921875,-15.57763671875
1781116370451081216,0.5388402938842773,18.60809326171875,-32.693878173828125,-16.02325439453125
1781116370461116416,0.5488753318786621,18.140777587890625,-32.46368408203125,-15.69976806640625
1781116370471151360,0.5589103698730469,17.961090087890625,-32.550323486328125,-15.672119140625
1781116370481185536,0.5689444541931152,17.873748779296875,-32.428466796875,-15.849365234375
1781116370491220224,0.5789792537689209,18.18768310546875,-32.526458740234375,-15.98394775390625
1781116370501255168,0.5890142917633057,17.740814208984375,-32.374542236328125,-15.89398193359375
1781116370511289344,0.599048376083374,17.60186767578125,-32.432342529296875,-15.7608642578125
1781116370521324288,0.6090834140777588,17.569427490234375,-32.5704345703125,-15.8756103515625
1781116370531359488,0.6191184520721436,17.908935546875,-32.52398681640625,-16.10333251953125
1781116370541394432,0.6291534900665283,17.616912841796875,-32.5498046875,-15.8494873046875
1781116370551428352,0.6391873359680176,18.35101318359375,-32.6182861328125,-16.33038330078125
1781116370561463296,0.6492223739624023,18.72998046875,-32.692718505859375,-16.5389404296875
1781116370571498496,0.6592574119567871,18.416778564453125,-32.63665771484375,-16.4849853515625
1781116370581533440,0.6692924499511719,18.3353271484375,-32.65606689453125,-16.52972412109375
1781116370591567360,0.6793262958526611,18.251129150390625,-32.32965087890625,-16.37255859375
1781116370601602304,0.6893613338470459,18.113037109375,-32.293304443359375,-16.3292236328125
1781116370611637248,0.6993963718414307,18.09765625,-32.405120849609375,-16.19366455078125
1781116370621672448,0.7094314098358154,17.62762451171875,-32.07135009765625,-16.00579833984375
1781116370631706112,0.7194652557373047,17.62762451171875,-32.07135009765625,-16.00579833984375
1781116370641741312,0.7295002937316895,17.120086669921875,-31.977294921875,-15.97955322265625
1781116370651776256,0.7395353317260742,17.771270751953125,-32.186279296875,-16.07037353515625
1781116370661811456,0.749570369720459,18.803436279296875,-32.540191650390625,-16.4732666015625
1781116370671845120,0.7596042156219482,18.435638427734375,-32.385223388671875,-16.32427978515625
1781116370681880320,0.769639253616333,18.457489013671875,-32.516998291015625,-16.39398193359375
1781116370691915264,0.7796742916107178,18.327667236328125,-32.437255859375,-16.16021728515625
1781116370701949184,0.789708137512207,18.846038818359375,-32.502960205078125,-16.6317138671875
1781116370711984128,0.7997431755065918,18.127593994140625,-32.186553955078125,-16.3912353515625
1781116370722019072,0.8097782135009766,17.910308837890625,-32.091766357421875,-16.56280517578125
1781116370732054272,0.8198132514953613,17.834503173828125,-32.152313232421875,-16.37188720703125
1781116370742088192,0.8298473358154297,18.599578857421875,-32.262542724609375,-16.980224609375
1781116370752123136,0.8398821353912354,19.4642333984375,-32.445159912109375,-17.1104736328125
1781116370762158080,0.8499171733856201,18.781158447265625,-32.276519775390625,-16.57989501953125
1781116370772193280,0.8599522113800049,18.14501953125,-32.112579345703125,-16.6038818359375
1781116370782227200,0.8699862957000732,18.134185791015625,-31.978973388671875,-16.26416015625
1781116370792262400,0.880021333694458,19.01153564453125,-32.275543212890625,-17.00762939453125
1781116370802297088,0.8900561332702637,18.86724853515625,-32.296844482421875,-16.87786865234375
1781116370812332032,0.9000911712646484,18.249603271484375,-31.971893310546875,-16.9488525390625
1781116370822366208,0.9101252555847168,18.04742431640625,-31.886871337890625,-16.835693359375
1781116370832401152,0.9201602935791016,17.327789306640625,-31.782501220703125,-16.6337890625
1781116370842436352,0.9301953315734863,18.225677490234375,-31.983245849609375,-16.8084716796875
1781116370852471040,0.940230131149292,18.72723388671875,-32.1502685546875,-16.9598388671875
1781116370862505216,0.9502642154693604,18.44940185546875,-32.1412353515625,-16.722412109375
1781116370872540160,0.9602992534637451,18.734619140625,-32.14874267578125,-16.65948486328125
1781116370882575360,0.9703342914581299,19.6492919921875,-32.572998046875,-16.895263671875
1781116370892609024,0.9803681373596191,18.942535400390625,-32.41668701171875,-16.5595703125
1781116370902644224,0.9904031753540039,19.020477294921875,-32.431396484375,-16.93865966796875
1781116370912679168,1.0004382133483887,18.208984375,-32.16705322265625,-16.68792724609375
1781116370922714112,1.0104732513427734,17.886871337890625,-32.140289306640625,-16.57086181640625
1781116370932748288,1.0205073356628418,17.4871826171875,-32.056732177734375,-16.417236328125
1781116370942783232,1.0305421352386475,17.707794189453125,-32.03997802734375,-16.72918701171875
1781116370952818176,1.0405771732330322,17.12530517578125,-31.92926025390625,-16.47235107421875
1781116370962853120,1.050612211227417,17.762481689453125,-31.97119140625,-16.87823486328125
1781116370972887296,1.0606462955474854,18.4832763671875,-32.109832763671875,-16.79071044921875
1781116370982922240,1.0706813335418701,19.14471435546875,-32.0223388671875,-17.145263671875
1781116370992957184,1.0807161331176758,18.39508056640625,-31.925537109375,-16.76171875
1781116371002992128,1.0907511711120605,18.958221435546875,-32.071929931640625,-17.1317138671875
1781116371013026304,1.100785255432129,19.22332763671875,-32.0640869140625,-17.3333740234375
1781116371023061248,1.1108202934265137,18.63238525390625,-31.93292236328125,-17.1064453125
1781116371033096192,1.1208553314208984,18.758392333984375,-31.901214599609375,-17.2208251953125
1781116371043131136,1.130890130996704,18.240692138671875,-31.630767822265625,-16.84466552734375
1781116371053165312,1.1409242153167725,18.69598388671875,-31.96240234375,-16.921630859375
1781116371063200256,1.1509592533111572,18.92633056640625,-31.92242431640625,-17.124267578125
1781116371073235200,1.160994291305542,18.93621826171875,-31.98486328125,-17.2255859375
1781116371083270400,1.1710293292999268,18.51641845703125,-31.97259521484375,-16.992431640625
1781116371093304064,1.181063175201416,18.788177490234375,-31.876220703125,-17.103271484375
1781116371103339264,1.1910982131958008,19.03253173828125,-31.8798828125,-17.208740234375
1781116371113374208,1.2011332511901855,18.965728759765625,-31.761474609375,-17.3465576171875
1781116371123408384,1.211167335510254,17.8365478515625,-31.72589111328125,-16.85546875
1781116371133443072,1.2212021350860596,18.75042724609375,-31.779998779296875,-17.1058349609375
1781116371143478272,1.2312371730804443,18.285308837890625,-31.744873046875,-16.75274658203125
1781116371153513216,1.241272211074829,18.2349853515625,-31.801361083984375,-16.574951171875
1781116371163547392,1.2513062953948975,18.6478271484375,-31.81634521484375,-16.7950439453125
1781116371173582336,1.2613413333892822,18.6500244140625,-31.755340576171875,-16.951904296875
1781116371183617024,1.271376132965088,18.083740234375,-31.75164794921875,-16.61474609375
1781116371193652224,1.2814111709594727,18.197235107421875,-31.83721923828125,-16.654541015625
1781116371203686144,1.291445255279541,18.929901123046875,-31.940093994140625,-17.011474609375
1781116371213721344,1.3014802932739258,18.929901123046875,-31.940093994140625,-17.011474609375
1781116371223756288,1.3115153312683105,18.499847412109375,-31.628326416015625,-16.6708984375
1781116371233791232,1.3215501308441162,18.33892822265625,-31.636688232421875,-16.52337646484375
1781116371243825152,1.3315842151641846,18.14373779296875,-31.760986328125,-16.4971923828125
1781116371253860352,1.3416192531585693,18.253936767578125,-31.565887451171875,-16.63250732421875
1781116371263895296,1.351654291152954,18.558197021484375,-31.77490234375,-16.79736328125
1781116371273930240,1.3616893291473389,18.584808349609375,-31.832794189453125,-16.7337646484375
1781116371283964160,1.3717231750488281,18.578369140625,-31.635162353515625,-16.745361328125
1781116371293999104,1.381758213043213,19.17010498046875,-31.907684326171875,-17.17755126953125
1781116371304034304,1.3917932510375977,18.562652587890625,-31.67938232421875,-16.79888916015625
1781116371314069248,1.4018282890319824,18.282196044921875,-31.855621337890625,-16.67535400390625
1781116371324103168,1.4118621349334717,18.08685302734375,-31.635528564453125,-16.618896484375
1781116371334138112,1.4218971729278564,18.0152587890625,-31.67791748046875,-16.57122802734375
1781116371344173312,1.4319322109222412,18.1783447265625,-31.614654541015625,-16.62127685546875
1781116371354208256,1.441967248916626,18.3284912109375,-31.66845703125,-16.75286865234375
1781116371364242432,1.4520013332366943,18.144500732421875,-31.513580322265625,-16.7601318359375
1781116371374277120,1.4620361328125,18.1893310546875,-31.584991455078125,-16.75543212890625
1781116371384312064,1.4720711708068848,17.985321044921875,-31.746826171875,-16.61090087890625
1781116371394347264,1.4821062088012695,17.89971923828125,-31.626495361328125,-16.6165771484375
1781116371404381184,1.492140293121338,17.905181884765625,-31.462921142578125,-16.67144775390625
1781116371414416384,1.5021753311157227,18.4864501953125,-31.561004638671875,-16.97491455078125
1781116371424451072,1.5122101306915283,17.9853515625,-31.404083251953125,-16.744873046875
1781116371434486272,1.522245168685913,17.958404541015625,-31.557891845703125,-16.446533203125
1781116371444520192,1.5322792530059814,18.29876708984375,-31.428070068359375,-16.8800048828125
1781116371454555392,1.5423142910003662,18.197357177734375,-31.4693603515625,-16.8255615234375
1781116371464590336,1.552349328994751,18.20574951171875,-31.451568603515625,-16.70245361328125
1781116371474625280,1.5623843669891357,18.27935791015625,-31.43328857421875,-16.7232666015625
1781116371484659200,1.572418212890625,18.201873779296875,-31.389068603515625,-16.666015625
1781116371494694144,1.5824532508850098,18.11346435546875,-31.4453125,-16.73138427734375
1781116371504729344,1.5924882888793945,18.03564453125,-31.44110107421875,-16.585693359375
1781116371514764288,1.6025233268737793,18.04803466796875,-31.49737548828125,-16.6622314453125
1781116371524798208,1.6125571727752686,18.11517333984375,-31.532928466796875,-16.7498779296875
1781116371534833152,1.6225922107696533,17.952117919921875,-31.484130859375,-16.72747802734375
1781116371544868352,1.632627248764038,17.914642333984375,-31.475677490234375,-16.74566650390625
1781116371554903296,1.6426622867584229,18.2891845703125,-31.5157470703125,-16.758544921875
1781116371564937216,1.652696132659912,19.161529541015625,-31.65679931640625,-17.2796630859375
1781116371574972160,1.6627311706542969,18.2493896484375,-31.5853271484375,-16.9564208984375
1781116371585007104,1.6727662086486816,18.504150390625,-31.741668701171875,-16.92852783203125
1781116371595042304,1.6828012466430664,18.2215576171875,-31.623687744140625,-16.7618408203125
1781116371605076224,1.6928353309631348,18.18438720703125,-31.424530029296875,-16.9580078125
1781116371615111168,1.7028701305389404,18.41424560546875,-31.37554931640625,-16.94708251953125
1781116371625146112,1.7129051685333252,18.162139892578125,-31.371551513671875,-17.0135498046875
1781116371635181312,1.72294020652771,18.30596923828125,-31.34246826171875,-17.077880859375
1781116371645215232,1.7329742908477783,18.384368896484375,-31.52325439453125,-16.95458984375
1781116371655250432,1.743009328842163,18.299957275390625,-31.47698974609375,-16.81964111328125
1781116371665285376,1.7530443668365479,18.15533447265625,-31.456390380859375,-16.93536376953125
1781116371675320832,1.7630798816680908,18.07305908203125,-31.4345703125,-16.98760986328125
1781116371685355008,1.7731139659881592,17.882232666015625,-31.377838134765625,-17.03936767578125
1781116371695389952,1.783149003982544,18.73236083984375,-31.5767822265625,-17.27130126953125
1781116371705425152,1.7931840419769287,18.4334716796875,-31.47607421875,-17.0224609375
1781116371715460096,1.8032190799713135,18.18902587890625,-31.438079833984375,-16.91094970703125
1781116371725494016,1.8132529258728027,18.094940185546875,-31.390625,-16.940673828125
1781116371735528960,1.8232879638671875,18.98980712890625,-31.70623779296875,-17.20233154296875
1781116371745563904,1.8333230018615723,18.452545166015625,-31.568450927734375,-17.07550048828125
1781116371755599104,1.843358039855957,18.23724365234375,-31.522216796875,-16.87750244140625
1781116371765632768,1.8533918857574463,18.21343994140625,-31.5281982421875,-17.1083984375
1781116371775667968,1.863426923751831,17.9378662109375,-31.496307373046875,-16.9671630859375
1781116371785702912,1.8734619617462158,18.023956298828125,-31.610626220703125,-16.88946533203125
1781116371795737856,1.8834969997406006,18.023956298828125,-31.610626220703125,-16.88946533203125
1781116371805772032,1.893531084060669,17.797637939453125,-31.4300537109375,-16.7984619140625
1781116371815806976,1.9035658836364746,18.0963134765625,-31.491455078125,-16.992431640625
1781116371825841920,1.9136009216308594,17.90673828125,-31.497589111328125,-16.8302001953125
1781116371835876864,1.9236359596252441,17.892364501953125,-31.438812255859375,-16.826904296875
1781116371845911040,1.9336700439453125,18.057098388671875,-31.527191162109375,-17.00048828125
1781116371855945984,1.9437050819396973,18.378814697265625,-31.49652099609375,-16.86767578125
1781116371865980928,1.953739881515503,18.2506103515625,-31.53436279296875,-17.0096435546875
1781116371876015872,1.9637749195098877,18.414886474609375,-31.497528076171875,-16.9423828125
1781116371886050048,1.973809003829956,18.124114990234375,-31.416412353515625,-17.02880859375
1781116371896084992,1.9838440418243408,18.054290771484375,-31.460784912109375,-17.05419921875
1781116371906119936,1.9938790798187256,17.969329833984375,-31.512786865234375,-16.91943359375
1781116371916154880,2.0039138793945312,18.18634033203125,-31.470733642578125,-16.84613037109375
1781116371926189056,2.0139479637145996,18.861114501953125,-31.56231689453125,-17.29046630859375
1781116371936224000,2.0239830017089844,18.3326416015625,-31.440185546875,-16.9324951171875
1781116371946258944,2.034018039703369,18.654693603515625,-31.714447021484375,-17.403564453125
1781116371956294144,2.044053077697754,18.097137451171875,-31.57861328125,-16.9639892578125
1781116371966327808,2.054086923599243,18.0859375,-31.5277099609375,-16.93060302734375
1781116371976363008,2.064121961593628,18.131439208984375,-31.488037109375,-16.824462890625
1781116371986397952,2.0741569995880127,18.262481689453125,-31.52838134765625,-16.8970947265625
1781116371996432896,2.0841920375823975,18.35498046875,-31.53594970703125,-16.8939208984375
1781116372006466816,2.0942258834838867,18.548004150390625,-31.682281494140625,-16.878662109375
1781116372016502016,2.1042609214782715,18.16607666015625,-31.57403564453125,-16.78326416015625
1781116372026536960,2.1142959594726562,17.951873779296875,-31.442230224609375,-16.9034423828125
1781116372036571904,2.124330997467041,18.371551513671875,-31.52685546875,-17.27734375
1781116372046606080,2.1343650817871094,17.7672119140625,-31.45953369140625,-17.07501220703125
1781116372056640768,2.144399881362915,17.88616943359375,-31.45428466796875,-17.0081787109375
1781116372066675968,2.1544349193573,18.518524169921875,-31.60595703125,-17.20733642578125
1781116372076710912,2.1644699573516846,18.16192626953125,-31.53411865234375,-17.152099609375
1781116372086745088,2.174504041671753,18.1368408203125,-31.405853271484375,-17.2034912109375
1781116372096780032,2.1845390796661377,18.135498046875,-31.589324951171875,-16.9530029296875
1781116372106814976,2.1945738792419434,18.11212158203125,-31.524627685546875,-16.87652587890625
1781116372116849920,2.204608917236328,18.10943603515625,-31.5447998046875,-16.9697265625
1781116372126884864,2.214643955230713,18.453369140625,-31.73931884765625,-17.3116455078125
1781116372136919040,2.2246780395507812,18.19708251953125,-31.656524658203125,-17.07928466796875
1781116372146953984,2.234713077545166,18.043792724609375,-31.57391357421875,-17.206787109375
1781116372156989184,2.244748115539551,18.9296875,-31.781982421875,-17.4022216796875
1781116372167023872,2.2547829151153564,18.93463134765625,-31.766815185546875,-17.35546875
1781116372177058048,2.264816999435425,18.162445068359375,-31.560211181640625,-16.83453369140625
1781116372187092992,2.2748520374298096,18.7169189453125,-31.548736572265625,-16.936767578125
1781116372197127936,2.2848870754241943,18.293975830078125,-31.430419921875,-16.72833251953125
1781116372207163136,2.294922113418579,18.158782958984375,-31.39984130859375,-16.63409423828125
1781116372217197056,2.3049559593200684,18.768707275390625,-31.53350830078125,-16.99761962890625
1781116372227232000,2.314990997314453,18.148712158203125,-31.349639892578125,-16.75164794921875
1781116372237266944,2.325026035308838,17.95758056640625,-31.342681884765625,-16.63421630859375
1781116372247302144,2.3350610733032227,17.909912109375,-31.371185302734375,-16.6846923828125
1781116372257335808,2.345094919204712,17.81842041015625,-31.40167236328125,-16.5277099609375
1781116372267371008,2.3551299571990967,18.042144775390625,-31.401397705078125,-16.69891357421875
1781116372277405952,2.3651649951934814,17.79315185546875,-31.434783935546875,-16.68060302734375
1781116372287440896,2.375200033187866,17.93310546875,-31.444122314453125,-16.652099609375
1781116372297474816,2.3852338790893555,17.72174072265625,-31.485107421875,-16.57391357421875
1781116372307510016,2.3952689170837402,17.61016845703125,-31.39691162109375,-16.5230712890625
1781116372317544960,2.405303955078125,17.690887451171875,-31.35284423828125,-16.46600341796875
1781116372327579904,2.4153389930725098,17.63067626953125,-31.383026123046875,-16.39886474609375
1781116372337614080,2.425373077392578,18.069091796875,-31.271759033203125,-16.3956298828125
1781116372347649024,2.435408115386963,18.296905517578125,-31.51190185546875,-16.599853515625
1781116372357683968,2.4454429149627686,18.012298583984375,-31.5616455078125,-16.52728271484375
1781116372367718912,2.4554779529571533,18.499603271484375,-31.5677490234375,-16.88311767578125
1781116372377753088,2.4655120372772217,18.499603271484375,-31.5677490234375,-16.88311767578125
1781116372387788032,2.4755470752716064,18.9443359375,-31.597900390625,-17.15826416015625
1781116372397822976,2.485582113265991,17.892791748046875,-31.31640625,-16.680908203125
1781116372407857920,2.495616912841797,18.26495361328125,-31.359893798828125,-17.01446533203125
1781116372417892096,2.5056509971618652,17.947967529296875,-31.272186279296875,-16.80828857421875
1781116372427927040,2.51568603515625,18.223541259765625,-31.20703125,-16.92803955078125
1781116372437961984,2.5257210731506348,17.65240478515625,-31.272003173828125,-16.4453125
1781116372447997184,2.5357561111450195,18.473907470703125,-31.338348388671875,-16.8614501953125
1781116372458030848,2.545789957046509,18.131805419921875,-31.290802001953125,-16.52978515625
1781116372468066048,2.5558249950408936,17.7886962890625,-31.2149658203125,-16.3973388671875
1781116372478100992,2.5658600330352783,18.336456298828125,-31.51593017578125,-16.78350830078125
1781116372488135936,2.575895071029663,18.77569580078125,-31.484100341796875,-16.9454345703125
1781116372498171136,2.585930109024048,18.753326416015625,-31.52325439453125,-17.15625
1781116372508205056,2.595963954925537,18.804931640625,-31.6221923828125,-17.08929443359375
1781116372518240000,2.605998992919922,18.715972900390625,-31.565887451171875,-17.03521728515625
1781116372528274944,2.6160340309143066,18.8240966796875,-31.796630859375,-16.84661865234375
1781116372538310144,2.6260690689086914,18.86572265625,-31.820526123046875,-16.8896484375
1781116372548343808,2.6361029148101807,18.507415771484375,-31.544158935546875,-16.807861328125
1781116372558379008,2.6461379528045654,17.9718017578125,-31.488067626953125,-16.515869140625
1781116372568413952,2.65617299079895,17.945220947265625,-31.566192626953125,-16.548095703125
1781116372578448896,2.666208028793335,17.65667724609375,-31.500762939453125,-16.37701416015625
1781116372588483072,2.6762421131134033,17.755889892578125,-31.401275634765625,-16.50537109375
1781116372598518016,2.686276912689209,18.2769775390625,-31.633514404296875,-16.8597412109375
1781116372608552960,2.6963119506835938,18.05963134765625,-31.502471923828125,-16.9739990234375
1781116372618587904,2.7063469886779785,17.881744384765625,-31.38134765625,-16.60028076171875
1781116372628622080,2.716381072998047,17.47515869140625,-31.335540771484375,-16.47918701171875
1781116372638657024,2.7264161109924316,18.200927734375,-31.5225830078125,-16.9337158203125
1781116372648691968,2.7364509105682373,18.034576416015625,-31.44427490234375,-16.64678955078125
1781116372658726912,2.746485948562622,17.988525390625,-31.36785888671875,-16.6307373046875
1781116372668761088,2.7565200328826904,18.119659423828125,-31.42242431640625,-16.5113525390625
1781116372678796032,2.766555070877075,18.820281982421875,-31.45574951171875,-17.15887451171875
1781116372688830976,2.77659010887146,18.09326171875,-31.362091064453125,-16.89215087890625
1781116372698866176,2.7866251468658447,18.00860595703125,-31.34771728515625,-16.7152099609375
1781116372708900096,2.796658992767334,18.943511962890625,-31.499664306640625,-17.31304931640625
1781116372718935040,2.8066940307617188,18.82440185546875,-31.416900634765625,-17.2789306640625
1781116372728969984,2.8167290687561035,18.36468505859375,-31.573455810546875,-17.1943359375
1781116372739005184,2.8267641067504883,18.58416748046875,-31.39483642578125,-17.35302734375
1781116372749040128,2.836799144744873,18.54583740234375,-31.56732177734375,-17.3125
1781116372759074048,2.8468329906463623,18.639984130859375,-31.488555908203125,-17.22998046875
1781116372769108992,2.856868028640747,18.092132568359375,-31.2598876953125,-16.8284912109375
1781116372779143936,2.866903066635132,17.85772705078125,-31.127685546875,-16.8055419921875
1781116372789179136,2.8769381046295166,18.341461181640625,-31.35400390625,-17.142822265625
1781116372799213056,2.886971950531006,17.88531494140625,-31.01373291015625,-16.9918212890625
1781116372809248000,2.8970069885253906,18.49481201171875,-31.334197998046875,-17.1922607421875
1781116372819282944,2.9070420265197754,17.991119384765625,-31.266448974609375,-16.78350830078125
1781116372829318144,2.91707706451416,18.439788818359375,-31.36651611328125,-17.00018310546875
1781116372839352064,2.9271111488342285,17.8626708984375,-31.157623291015625,-16.78118896484375
1781116372849387008,2.937145948410034,17.6282958984375,-31.065155029296875,-16.80548095703125
1781116372859421952,2.947180986404419,18.26495361328125,-31.310516357421875,-17.33349609375
1781116372869456896,2.9572160243988037,17.8282470703125,-31.289764404296875,-16.939453125
1781116372879491072,2.967250108718872,17.939056396484375,-31.17962646484375,-16.90618896484375
1781116372889526016,2.977285146713257,17.662017822265625,-31.156005859375,-16.65771484375
1781116372899560960,2.9873199462890625,18.7960205078125,-31.621673583984375,-17.09930419921875
1781116372909595904,2.9973549842834473,18.306976318359375,-31.4210205078125,-16.87646484375
1781116372919630080,3.0073890686035156,18.1650390625,-31.207550048828125,-16.8780517578125
1781116372929665024,3.0174241065979004,18.145843505859375,-31.3511962890625,-16.69671630859375
1781116372939700224,3.027459144592285,17.968048095703125,-31.35345458984375,-16.78948974609375
1781116372949734912,3.037493944168091,18.27667236328125,-31.534454345703125,-17.0196533203125
1781116372959769088,3.047528028488159,17.783355712890625,-31.3114013671875,-16.84515380859375
1781116372969804032,3.057563066482544,17.783355712890625,-31.3114013671875,-16.84515380859375
1781116372979838976,3.0675981044769287,18.143890380859375,-31.27032470703125,-17.05792236328125
1781116372989874176,3.0776331424713135,17.9776611328125,-31.29412841796875,-17.1024169921875
1781116372999908864,3.087667942047119,18.101287841796875,-31.548858642578125,-17.24774169921875
1781116373009943040,3.0977020263671875,18.511627197265625,-31.494873046875,-17.0885009765625
1781116373019977984,3.1077370643615723,17.947357177734375,-31.224822998046875,-16.86688232421875
1781116373030013184,3.117772102355957,17.770111083984375,-31.31561279296875,-16.81365966796875
1781116373040048128,3.127807140350342,18.1055908203125,-31.35760498046875,-17.01019287109375
1781116373050082048,3.137840986251831,18.172027587890625,-31.5244140625,-17.0262451171875
1781116373060116992,3.147876024246216,17.62640380859375,-31.2169189453125,-16.793701171875
1781116373070151936,3.1579110622406006,17.319061279296875,-31.250396728515625,-16.712646484375
