time,seconds_elapsed,bpm
1780495486875982848,10.592607736587524,114.0
1780495491875982848,15.592607736587524,122.0
1780495496875982848,20.592607736587524,129.0
1780495498875982848,22.592607736587524,130.0
1780495503875982848,27.592607736587524,135.0
1780495507875982848,31.592607736587524,139.00000000000003
1780495516875982848,40.592607736587524,144.0
