time,seconds_elapsed,relativeAltitude,pressure
1780773618761360128,4.429247140884399,-0.01000022888183594,97.95057678222656
1780773621330895872,6.9987828731536865,-0.05999946594238281,97.95088195800781
1780773623897357824,9.565244913101196,-0.1399993896484375,97.95123291015625
1780773626476179968,12.14406704902649,-0.1499996185302734,97.9520263671875
1780773629048342016,14.71622896194458,-0.1199989318847656,97.95209503173828
1780773631610929920,17.27881693840027,-0.1299991607666016,97.951904296875
1780773634174909184,19.842796087265015,-0.1900005340576172,97.95220947265625
1780773636744007168,22.41189408302307,-0.1900005340576172,97.95252990722656
1780773639312498176,24.980385065078735,-0.1800003051757812,97.95247650146484
1780773641881286144,27.54917311668396,-0.2099990844726562,97.95247650146484
1780773644451711232,30.119598150253296,-0.2199993133544922,97.95294189453125
1780773647019401984,32.687288999557495,-0.2299995422363281,97.9530258178711
1780773649587915008,35.25580191612244,-0.2099990844726562,97.9530258178711
1780773652157840896,37.82572793960571,-0.2099990844726562,97.9530258178711
1780773654725656064,40.393543004989624,-0.25,97.9531021118164
1780773657305580032,42.973467111587524,-0.2600002288818359,97.95330047607422
1780773659865985024,45.53387188911438,-0.279998779296875,97.95346069335938
1780773662434982912,48.10286998748779,-0.279998779296875,97.95330047607422
1780773665018852096,50.68673896789551,-0.2600002288818359,97.9533920288086
1780773667572507904,53.240394830703735,-0.2600002288818359,97.95340728759766
1780773670144444928,55.81233191490173,-0.279998779296875,97.9534683227539
1780773672718176768,58.38606381416321,-0.3099994659423828,97.95368957519531
1780773675276783872,60.94467091560364,-0.3400001525878906,97.95397186279297
1780773677855267072,63.52315402030945,-0.3299999237060547,97.95409393310547
1780773680419673088,66.08755993843079,-0.3199996948242188,97.95414733886719
1780773682984585984,68.65247297286987,-0.3299999237060547,97.95428466796875
1780773685554437120,71.22232413291931,-0.3299999237060547,97.95426940917969
1780773688124013824,73.7919008731842,-0.3400001525878906,97.95425415039062
