time,seconds_elapsed,x,y,z
1781551511417765632,0.0031006336212158203,0.0057525634765625,-0.1802978515625,-0.9855804443359375
1781551511427799808,0.01313471794128418,0.093658447265625,-0.168914794921875,-0.99066162109375
1781551511437833728,0.02316880226135254,0.063568115234375,-0.190582275390625,-0.9707794189453125
1781551511447867648,0.0332026481628418,0.0066070556640625,-0.233123779296875,-0.970977783203125
1781551511457901824,0.043236732482910156,0.01531982421875,-0.241668701171875,-0.968994140625
1781551511467935744,0.053270816802978516,0.0301055908203125,-0.252532958984375,-0.968597412109375
1781551511477969664,0.06330466270446777,0.0201873779296875,-0.2614593505859375,-0.9605865478515625
1781551511488003840,0.07333874702453613,0.032623291015625,-0.2519683837890625,-0.9795074462890625
1781551511498037760,0.08337283134460449,-0.027313232421875,-0.1759796142578125,-0.9962310791015625
1781551511508071680,0.09340667724609375,-0.0802459716796875,-0.1667633056640625,-0.9874114990234375
1781551511518105856,0.10344076156616211,0.0780792236328125,-0.2418060302734375,-0.9834136962890625
1781551511528139520,0.11347460746765137,0.18212890625,-0.3085479736328125,-0.978729248046875
1781551511538173696,0.12350869178771973,0.124786376953125,-0.3334808349609375,-0.973114013671875
1781551511548207872,0.13354277610778809,0.0072174072265625,-0.3312835693359375,-0.9929046630859375
1781551511558241536,0.14357662200927734,-0.0146026611328125,-0.3074493408203125,-0.9960784912109375
1781551511568275712,0.1536107063293457,0.1308441162109375,-0.3502655029296875,-0.9295196533203125
1781551511578309888,0.16364479064941406,-0.0331573486328125,-0.4214019775390625,-1.0400390625
1781551511588343552,0.17367863655090332,0.2287139892578125,-0.2462615966796875,-0.9452056884765625
1781551511598377728,0.18371272087097168,0.1763458251953125,-0.38214111328125,-0.9276275634765625
1781551511608411904,0.19374680519104004,0.027587890625,-0.4268646240234375,-1.006866455078125
1781551511618445568,0.2037806510925293,0.013885498046875,-0.3754119873046875,-0.9801788330078125
1781551511630999808,0.21633481979370117,0.0035552978515625,-0.350494384765625,-1.01922607421875
1781551511641033728,0.22636866569519043,0.0779571533203125,-0.310943603515625,-1.0125732421875
1781551511651067648,0.2364027500152588,0.136871337890625,-0.287872314453125,-0.999755859375
1781551511661101824,0.24643683433532715,0.0912017822265625,-0.3028411865234375,-0.9958953857421875
1781551511671135744,0.2564706802368164,0.061737060546875,-0.313751220703125,-0.9749298095703125
1781551511681169664,0.26650476455688477,0.05194091796875,-0.3230743408203125,-0.9627532958984375
1781551511691203584,0.276538610458374,0.0537261962890625,-0.3306121826171875,-0.95489501953125
1781551511701237760,0.2865726947784424,0.05419921875,-0.334075927734375,-0.95245361328125
1781551511711271680,0.29660677909851074,0.0445709228515625,-0.35650634765625,-0.9528656005859375
1781551511721305600,0.306640625,0.0250701904296875,-0.4062042236328125,-0.9276885986328125
1781551511731339776,0.31667470932006836,0.0030517578125,-0.4688568115234375,-0.902435302734375
1781551511741373696,0.3267087936401367,-0.0182037353515625,-0.518402099609375,-0.8818817138671875
1781551511751408896,0.3367438316345215,-0.0323944091796875,-0.5350189208984375,-0.8672027587890625
1781551511761442560,0.34677767753601074,-0.0320892333984375,-0.512420654296875,-0.8559417724609375
1781551511771476736,0.3568117618560791,-0.0206146240234375,-0.4640655517578125,-0.8653411865234375
1781551511781510656,0.36684560775756836,-0.0147857666015625,-0.44659423828125,-0.8826904296875
1781551511791544576,0.3768796920776367,-0.0174713134765625,-0.4745025634765625,-0.88275146484375
1781551511801578752,0.3869137763977051,-0.0252227783203125,-0.5234527587890625,-0.8761444091796875
1781551511811612672,0.39694762229919434,-0.030029296875,-0.5718231201171875,-0.8706207275390625
1781551511821646592,0.4069817066192627,-0.0236053466796875,-0.5884857177734375,-0.8742523193359375
1781551511831679744,0.41701483726501465,-0.0101470947265625,-0.5845947265625,-0.86181640625
1781551511841713920,0.427048921585083,-0.00042724609375,-0.5796966552734375,-0.863250732421875
1781551511851748096,0.43708300590515137,0.002410888671875,-0.5751953125,-0.8739471435546875
1781551511861781760,0.4471168518066406,0.0018768310546875,-0.5346832275390625,-0.840972900390625
1781551511871815936,0.457150936126709,7.62939453125e-05,-0.491119384765625,-0.825836181640625
1781551511881850112,0.46718502044677734,-0.0082244873046875,-0.4825439453125,-0.8151702880859375
1781551511891883776,0.4772188663482666,-0.015869140625,-0.45965576171875,-0.7926483154296875
1781551511901917952,0.48725295066833496,-0.0147552490234375,-0.44757080078125,-0.7824554443359375
1781551511911952128,0.4972870349884033,-0.0065765380859375,-0.450408935546875,-0.8102874755859375
1781551511921985792,0.5073208808898926,0.005096435546875,-0.4432373046875,-0.825592041015625
1781551511932019968,0.5173549652099609,0.0216522216796875,-0.4356842041015625,-0.8385467529296875
1781551511942053888,0.5273888111114502,0.0287628173828125,-0.4371337890625,-0.8482513427734375
1781551511952087808,0.5374228954315186,0.039031982421875,-0.45086669921875,-0.823150634765625
1781551511962121984,0.5474569797515869,0.06207275390625,-0.4686737060546875,-0.837554931640625
1781551511972155904,0.5574908256530762,0.0827178955078125,-0.4699859619140625,-0.8256988525390625
1781551511982189824,0.5675249099731445,0.1134796142578125,-0.4568939208984375,-0.8358154296875
1781551511992224000,0.5775589942932129,0.134979248046875,-0.4439544677734375,-0.854583740234375
1781551512002257920,0.5875928401947021,0.1409759521484375,-0.4332122802734375,-0.8646392822265625
1781551512012291840,0.5976269245147705,0.148101806640625,-0.4539337158203125,-0.8814849853515625
1781551512022326016,0.6076610088348389,0.1580352783203125,-0.4826202392578125,-0.8771820068359375
1781551512032359936,0.6176948547363281,0.180084228515625,-0.483917236328125,-0.8568267822265625
1781551512042393856,0.6277289390563965,0.2104034423828125,-0.4905548095703125,-0.8251953125
1781551512052428032,0.6377630233764648,0.21234130859375,-0.50445556640625,-0.78826904296875
1781551512062461952,0.6477968692779541,0.1918487548828125,-0.525146484375,-0.7696685791015625
1781551512072495872,0.6578309535980225,0.1797943115234375,-0.5248870849609375,-0.783447265625
1781551512082530048,0.6678650379180908,0.1718597412109375,-0.500457763671875,-0.805511474609375
1781551512092563968,0.6778988838195801,0.152374267578125,-0.4378814697265625,-0.82373046875
1781551512102597888,0.6879329681396484,0.1392974853515625,-0.35345458984375,-0.8350677490234375
1781551512112631808,0.6979668140411377,0.1371612548828125,-0.327423095703125,-0.833587646484375
1781551512122665984,0.708000898361206,0.14263916015625,-0.42156982421875,-0.8185577392578125
1781551512132699904,0.7180349826812744,0.140350341796875,-0.5275726318359375,-0.7887420654296875
1781551512142733824,0.7280688285827637,0.1343536376953125,-0.5871429443359375,-0.721405029296875
1781551512152768000,0.738102912902832,0.1380157470703125,-0.6018829345703125,-0.7071533203125
1781551512162801920,0.7481369972229004,0.164093017578125,-0.5582427978515625,-0.7135162353515625
1781551512172835840,0.7581708431243896,0.196868896484375,-0.5234222412109375,-0.7364501953125
1781551512182870016,0.768204927444458,0.1939697265625,-0.53472900390625,-0.783935546875
1781551512192903936,0.7782390117645264,0.1728363037109375,-0.5624237060546875,-0.8173828125
1781551512202937856,0.7882728576660156,0.1616973876953125,-0.581756591796875,-0.80902099609375
1781551512212972032,0.798306941986084,0.1623687744140625,-0.5865325927734375,-0.777984619140625
1781551512223006976,0.8083419799804688,0.1686553955078125,-0.596221923828125,-0.7602691650390625
1781551512233040896,0.818375825881958,0.168609619140625,-0.6214752197265625,-0.746368408203125
1781551512243074816,0.8284099102020264,0.1644287109375,-0.680694580078125,-0.7392425537109375
1781551512253108992,0.8384439945220947,0.1662139892578125,-0.717529296875,-0.741607666015625
1781551512263142912,0.848477840423584,0.1781463623046875,-0.7066192626953125,-0.750732421875
1781551512273176832,0.8585119247436523,0.189178466796875,-0.683563232421875,-0.7472381591796875
1781551512283211008,0.8685460090637207,0.1763916015625,-0.6475982666015625,-0.7470550537109375
1781551512293244928,0.87857985496521,0.1587677001953125,-0.6046600341796875,-0.7770843505859375
1781551512303278848,0.8886139392852783,0.156097412109375,-0.61187744140625,-0.7529296875
1781551512313313024,0.8986480236053467,0.1698150634765625,-0.5802764892578125,-0.7667694091796875
1781551512323346944,0.9086818695068359,0.2223358154296875,-0.5382537841796875,-0.74566650390625
1781551512333380864,0.9187159538269043,0.1882476806640625,-0.5373687744140625,-0.784942626953125
1781551512343415040,0.9287500381469727,0.186492919921875,-0.4386749267578125,-0.7749176025390625
1781551512353448960,0.9387838840484619,0.1905059814453125,-0.4471282958984375,-0.7509307861328125
1781551512363482880,0.9488179683685303,0.1513671875,-0.507598876953125,-0.770355224609375
1781551512373516800,0.9588518142700195,0.123443603515625,-0.508636474609375,-0.8177032470703125
1781551512383550976,0.9688858985900879,0.091949462890625,-0.5048370361328125,-0.8187255859375
1781551512393584896,0.9789199829101562,0.0880889892578125,-0.5770111083984375,-0.817596435546875
1781551512403618816,0.9889538288116455,0.080810546875,-0.6782684326171875,-0.762603759765625
1781551512413652992,0.9989879131317139,0.0554046630859375,-0.75323486328125,-0.7164154052734375
1781551512423686912,1.0090219974517822,0.014862060546875,-0.8079986572265625,-0.683197021484375
1781551512433720832,1.0190558433532715,0.0043182373046875,-0.7954864501953125,-0.693511962890625
1781551512443755008,1.0290899276733398,0.04949951171875,-0.75262451171875,-0.760528564453125
1781551512453788928,1.0391240119934082,0.08770751953125,-0.7503509521484375,-0.78643798828125
1781551512463822848,1.0491578578948975,0.085113525390625,-0.7739105224609375,-0.74786376953125
1781551512473857024,1.0591919422149658,0.1035003662109375,-0.798583984375,-0.697906494140625
1781551512483890944,1.0692260265350342,0.1147613525390625,-0.8336181640625,-0.653900146484375
1781551512493924864,1.0792598724365234,0.1121978759765625,-0.8763427734375,-0.66363525390625
1781551512503959040,1.0892939567565918,0.131195068359375,-0.894866943359375,-0.69000244140625
1781551512513992960,1.0993280410766602,0.1450042724609375,-0.853363037109375,-0.714324951171875
1781551512524026880,1.1093618869781494,0.189910888671875,-0.8139801025390625,-0.7592010498046875
1781551512534061056,1.1193959712982178,0.2420196533203125,-0.6174774169921875,-0.8716278076171875
1781551512544094720,1.129429817199707,0.2447967529296875,-0.3843841552734375,-0.9323272705078125
1781551512554128896,1.1394639015197754,0.220733642578125,-0.4568634033203125,-0.8818511962890625
1781551512564163072,1.1494979858398438,0.17218017578125,-0.62213134765625,-0.809356689453125
1781551512574196736,1.159531831741333,0.193359375,-0.615234375,-0.8365325927734375
1781551512584230912,1.1695659160614014,0.2529144287109375,-0.531585693359375,-0.886871337890625
1781551512594265088,1.1796000003814697,0.2734375,-0.512664794921875,-0.9072265625
1781551512604298752,1.189633846282959,0.2848358154296875,-0.5959320068359375,-0.912445068359375
1781551512614332928,1.1996679306030273,0.27642822265625,-0.690216064453125,-0.907928466796875
1781551512624367104,1.2097020149230957,0.2210845947265625,-0.7568359375,-0.860321044921875
1781551512634400768,1.219735860824585,0.186004638671875,-0.7626800537109375,-0.793365478515625
1781551512644434944,1.2297699451446533,0.1597747802734375,-0.6572265625,-0.795135498046875
1781551512654469120,1.2398040294647217,0.1706390380859375,-0.585693359375,-0.7928314208984375
1781551512664502784,1.249837875366211,0.1823272705078125,-0.6832733154296875,-0.7248687744140625
1781551512674536960,1.2598719596862793,0.164947509765625,-0.7458953857421875,-0.6998291015625
1781551512684571136,1.2699060440063477,0.14508056640625,-0.709564208984375,-0.7020263671875
1781551512694605824,1.2799408435821533,0.1543731689453125,-0.67633056640625,-0.6916656494140625
1781551512704640000,1.2899749279022217,0.1706085205078125,-0.66448974609375,-0.704925537109375
1781551512714673920,1.30000901222229,0.1774749755859375,-0.6961517333984375,-0.6790008544921875
1781551512724707840,1.3100428581237793,0.1450958251953125,-0.687744140625,-0.674652099609375
1781551512734742016,1.3200769424438477,0.1361541748046875,-0.602020263671875,-0.703582763671875
1781551512744775936,1.330111026763916,0.17584228515625,-0.5548553466796875,-0.7537994384765625
1781551512754809856,1.3401448726654053,0.19915771484375,-0.565643310546875,-0.8027496337890625
1781551512764844032,1.3501789569854736,0.2055816650390625,-0.5601806640625,-0.810302734375
1781551512774877952,1.360213041305542,0.2021636962890625,-0.528289794921875,-0.783203125
1781551512784911872,1.3702468872070312,0.1704254150390625,-0.472015380859375,-0.7396392822265625
