time,seconds_elapsed,latitude,longitude,ellipsoidalAltitude,altitude,course,speed,verticalAccuracy,horizontalAccuracy,speedAccuracy,courseAccuracy
1781555142161607936,-223.75236010551453,49.4298551222028,11.082276992193144,47.30744552612305,0.0,-1.0,-1.0,-1.0,49.27027332139719,-1.0,-1.0
1781555149898866176,-216.01510190963745,49.429855240005104,11.082276639434465,0.0,0.0,-1.0,-1.0,-1.0,81.095014,-1.0,-1.0
1781555366296282880,0.38231492042541504,49.429862016805124,11.08228635150415,365.13743408203123,319.54743392944334,-1.0,-1.0,30.0,21.998872177941163,-1.0,-1.0
1781555372697494016,6.7835259437561035,49.42986200481081,11.082286333723456,365.13743408203123,319.54743392944334,-1.0,-1.0,30.0,20.541814467580746,-1.0,-1.0
1781555378149611520,12.23564338684082,49.42986065185338,11.082285152706916,0.0,0.0,-1.0,-1.0,-1.0,11.495014000000001,-1.0,-1.0
1781555379112822016,13.198853969573975,49.4298606519805,11.082285152690707,47.31084060668945,0.0,-1.0,-1.0,-1.0,11.40594979560573,-1.0,-1.0
1781555379921664000,14.00769591331482,49.42986038244063,11.082284705518237,47.30744552612305,0.0,-1.0,-1.0,-1.0,11.11280582437986,-1.0,-1.0
1781555381785720832,15.871752738952637,49.42986038244072,11.082284705518385,47.30744552612305,0.0,-1.0,-1.0,-1.0,11.112821207272617,-1.0,-1.0
1781555385255309056,19.341341018676758,49.42986202676291,11.082286357964605,365.13743408203123,319.54743392944334,-1.0,-1.0,30.0,21.800512961450075,-1.0,-1.0
1781555391501347072,25.587378978729248,49.42986038244072,11.082284705518385,0.0,0.0,-1.0,-1.0,-1.0,11.195014,-1.0,-1.0
1781555392019560960,26.105592966079712,49.4298603825614,11.082284705503001,47.31084060668945,0.0,-1.0,-1.0,-1.0,11.113286739639955,-1.0,-1.0
1781555392965164032,27.051195859909058,49.42985912672908,11.082283838724795,364.9535896171974,319.3635894646095,-1.0,-1.0,30.0,9.919512911249182,-1.0,-1.0
1781555397663188992,31.749220848083496,49.42986678024694,11.082291115243152,365.13743408203123,319.54743392944334,-1.0,-1.0,30.0,21.98900923041772,-1.0,-1.0
1781555402600845056,36.68687701225281,49.42985912670851,11.082283838710595,317.64615553516614,317.64615553516614,-1.0,-1.0,33.14131405411303,9.995014000000001,-1.0,-1.0
1781555404116427008,38.20245885848999,49.42985912680468,11.08228383869834,364.9569961418556,319.3669959892677,-1.0,-1.0,37.26504554044946,9.920215749584594,-1.0,-1.0
1781555410048763904,44.134795904159546,49.42986297381905,11.082286198266619,365.13743408203123,319.54743392944334,-1.0,-1.0,30.0,21.988971811991032,-1.0,-1.0
1781555416151859200,50.23789119720459,49.42985912680468,11.08228383869834,0.0,317.64615553516614,-1.0,-1.0,42.90951534547918,9.995014000000001,-1.0,-1.0
1781555416511574016,50.59760594367981,49.429859126900865,11.082283838686084,364.9569961418556,319.3669959892677,-1.0,-1.0,44.82731764901488,9.920979456338571,-1.0,-1.0
1781555417361083904,51.447115898132324,49.42986002940424,11.082284682082197,365.0538843112223,319.4638841586344,-1.0,-1.0,30.0,9.109642281037939,-1.0,-1.0
1781555422433874176,56.51990604400635,49.42986201845859,11.0822863523454,365.13743408203123,319.54743392944334,-1.0,-1.0,30.0,21.98897117810657,-1.0,-1.0
