time,seconds_elapsed,relativeAltitude,pressure
1781518987438811904,5.745463132858276,0.179999828338623,97.70443725585938
1781518990025506048,8.332157135009766,0.2300000190734863,97.70349884033203
1781518992576699904,10.88335108757019,0.1599998474121094,97.70352935791016
1781518995152140032,13.458791255950928,0.1399998664855957,97.70453643798828
1781518997711089152,16.01774024963379,0.1999998092651367,97.70440673828125
1781519000293143040,18.599794149398804,0.2999997138977051,97.70298767089844
1781519002873543936,21.180195093154907,0.2599997520446777,97.70274353027344
1781519005421752832,23.72840404510498,0.1599998474121094,97.7034683227539
1781519007995079936,26.30173110961914,0.06999993324279785,97.70478820800781
1781519010575330048,28.881981134414673,0.06999993324279785,97.70536804199219
1781519013126884864,31.433536052703857,0.130000114440918,97.70494079589844
1781519015706163968,34.01281499862671,0.1999998092651367,97.70418548583984
