time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ,pitch,roll,yaw
1780773227715100160,0.26340603828430176,-1.8127779960632324,-0.6249829530715942,1.0064892768859863,-0.26872146129608154,-0.042527418583631516,-0.9622786641120911,0.03878676891326904,-0.2556903660297394,0.049330055713653564,-0.45108581480685045,-0.13053995964006773,0.042661429385105434,-0.881850781740231,0.04254024790460646,-0.2723180588344832,2.201776871338744
1780773227725135104,0.2734410762786865,-2.3120338916778564,-0.6830242872238159,0.9991801977157593,-0.27534154057502747,-0.019910966977477074,-0.9611402750015259,0.052044421434402466,-0.2789934575557709,0.04896986484527588,-0.4479472589133475,-0.12853777916641995,0.05392503928571071,-0.8831270854983732,0.01991228196973664,-0.27900174255380655,2.2055613348300933
1780773227735170048,0.2834761142730713,-2.7884767055511475,-0.7494600415229797,1.0215989351272583,-0.28230392932891846,0.007468266878277063,-0.959295928478241,0.04684555530548096,-0.28995421528816223,0.020437896251678467,-0.4450458137325028,-0.12568448570385013,0.06749397406391663,-0.884071335122284,-0.007468336525074506,-0.2862030800002079,2.207780921256846
1780773227745205248,0.29351115226745605,-3.2000644207000732,-0.8206214308738708,1.0860570669174194,-0.28960996866226196,0.03930329158902168,-0.9563374519348145,0.04603391885757446,-0.2661862373352051,-0.024268627166748047,-0.4420980040918097,-0.12208832802399813,0.08322089475362672,-0.8847135425052484,-0.0393134189244391,-0.29405330947856967,2.208942582182969
1780773227755240192,0.3035461902618408,-3.4813079833984375,-0.8733823895454407,1.1208698749542236,-0.2970838248729706,0.07456891238689423,-0.9519352316856384,0.04322335124015808,-0.23789899051189423,-0.04522663354873657,-0.4389691767968933,-0.11793111276144004,0.10062125710436513,-0.8850275023792147,-0.0746381932665579,-0.3025058941760444,2.20933447627885
1780773227765274880,0.3135809898376465,-3.74227237701416,-0.916642427444458,1.114416480064392,-0.304552286863327,0.11226475238800049,-0.945856511592865,0.045931071043014526,-0.2152005434036255,-0.04468303918838501,-0.43578209660590944,-0.11335415376337028,0.11925847313046573,-0.8848854416490323,-0.11250191845188517,-0.31150318257809834,2.2086934228264603
1780773227775310080,0.32361602783203125,-3.9904708862304688,-1.0140131711959839,1.1101738214492798,-0.31216326355934143,0.15232780575752258,-0.9377368092536926,0.05894365906715393,-0.1830284744501114,-0.04128235578536987,-0.43257906552404085,-0.10843025571615601,0.13919218613700743,-0.8841628432026767,-0.15292313445270175,-0.32135154422428697,2.2067352244309335
1780773227785345024,0.333651065826416,-4.036366939544678,-1.0987718105316162,1.0778778791427612,-0.32017722725868225,0.19336186349391937,-0.9274145364761353,0.07455649971961975,-0.17041264474391937,-0.047637343406677246,-0.4292468267489097,-0.10359680503365574,0.15987630664528882,-0.8828671135826492,-0.19458753137961227,-0.3324247550048763,2.203760304225394
1780773227795380224,0.3436861038208008,-4.100638389587402,-1.1619819402694702,0.9984123706817627,-0.32838115096092224,0.23430666327476501,-0.9150225520133972,0.08666667342185974,-0.16785463690757751,-0.08444339036941528,-0.4259357079601137,-0.09894974080876454,0.18082500254524944,-0.8809598118635712,-0.23650531814757703,-0.3445616476250306,2.1995464852137157
1780773227805415168,0.35372114181518555,-4.164871692657471,-1.2595336437225342,0.9141952395439148,-0.3369560241699219,0.2751486003398895,-0.9004186987876892,0.11811450123786926,-0.12437653541564941,-0.08583307266235352,-0.4227665409491174,-0.09452532780734749,0.20212769348075962,-0.8783380514154624,-0.2787442619603053,-0.3580879688606357,2.193633091539417
