time,seconds_elapsed,latitude,longitude,ellipsoidalAltitude,altitude,course,speed,verticalAccuracy,horizontalAccuracy,speedAccuracy,courseAccuracy
1780770941293876224,-37.18550086021423,49.42988778730504,11.082306761737604,47.30743408203125,0.0,-1.0,-1.0,-1.0,33.89331030570299,-1.0,-1.0
1780770950293876224,-28.185500860214233,49.42988778730504,11.082306761737604,47.30743408203125,0.0,-1.0,-1.0,-1.0,33.89331030570299,-1.0,-1.0
1780770971138982656,-7.3403942584991455,49.42988778730504,11.082306761737604,0.0,0.0,-1.0,-1.0,-1.0,198.195014,-1.0,-1.0
1780770978821743104,0.34236598014831543,49.429911636033374,11.082301264728347,47.30742645263672,0.0,-1.0,-1.0,-1.0,39.804894554637315,-1.0,-1.0
1780770985243774976,6.764397859573364,49.43002112202093,11.08214623906195,47.30775833129883,0.0,-1.0,-1.0,-1.0,96.74091845990479,-1.0,-1.0
1780770991451961088,12.972584009170532,49.429911384427946,11.082271268975303,47.307437896728516,0.0,-1.0,-1.0,-1.0,37.38873876160816,-1.0,-1.0
1780770997663203072,19.183825969696045,49.42987601983026,11.082397132826994,47.307308197021484,0.0,-1.0,-1.0,-1.0,67.34081435883341,-1.0,-1.0
1780771003887515904,25.40813899040222,49.42990156669764,11.08234324671646,47.307411193847656,0.0,-1.0,-1.0,-1.0,37.72086189188098,-1.0,-1.0
1780771010284552960,31.80517601966858,49.42987248294786,11.082279404425863,47.30743408203125,0.0,-1.0,-1.0,-1.0,39.76068637030436,-1.0,-1.0
1780771016497020928,38.01764392852783,49.42993637114261,11.08220373330295,47.3074836730957,0.0,-1.0,-1.0,-1.0,39.758286377945026,-1.0,-1.0
1780771022043081728,43.5637047290802,49.429901827264054,11.08227607922532,0.0,312.55009464624175,-1.0,-1.0,10.608711185617663,27.395014,-1.0,-1.0
1780771022863947008,44.38456988334656,49.42990180704749,11.082276323719379,358.1400060231946,312.5500058706067,-1.0,-1.0,9.218852655622428,27.32971593736278,-1.0,-1.0
1780771023646931200,45.16755414009094,49.429901863389524,11.082279067748187,358.1400060231946,312.5500058706067,-1.0,-1.0,9.200515330251221,22.565584784663706,-1.0,-1.0
