time,seconds_elapsed,latitude,longitude,ellipsoidalAltitude,altitude,course,speed,verticalAccuracy,horizontalAccuracy,speedAccuracy,courseAccuracy
1780494546293094144,-232.39401578903198,49.42988491419782,11.082258282922373,364.51998815672624,318.92998800413835,-1.0,-1.0,3.0,20.515582436051336,-1.0,-1.0
1780494779028111872,0.3410019874572754,49.42988491419782,11.082258282922373,364.51998815672624,318.92998800413835,-1.0,-1.0,3.0,20.515582436051336,-1.0,-1.0
1780494779061355008,0.37424516677856445,49.42991395402077,11.082561844018363,364.51998815672624,318.92998800413835,-1.0,-1.0,3.0,39.46988351411315,-1.0,-1.0
1780494779811269120,1.1241590976715088,49.42995673130725,11.08224812077688,364.51998815672624,318.92998800413835,-1.0,-1.0,3.0,21.60937954493377,-1.0,-1.0
1780494785163724032,6.476613998413086,49.42987250996947,11.082274908905475,47.30744934082031,0.0,-1.0,-1.0,-1.0,22.995418912557398,-1.0,-1.0
1780494791351539968,12.664430141448975,49.42988892339695,11.082332946709105,47.30738830566406,0.0,-1.0,-1.0,-1.0,18.707672311121872,-1.0,-1.0
1780494797588361984,18.901252031326294,49.42989192483187,11.082319670918595,47.30742645263672,0.0,-1.0,-1.0,-1.0,18.554988703704076,-1.0,-1.0
1780494803825126144,25.13801622390747,49.42988006077276,11.082290497469838,47.30744934082031,0.0,-1.0,-1.0,-1.0,17.99240643117224,-1.0,-1.0
1780494810012950784,31.325840950012207,49.43003928149435,11.082262618045101,47.30747604370117,0.0,-1.0,-1.0,-1.0,38.08940823665231,-1.0,-1.0
1780494816214380032,37.52727007865906,49.429938423403854,11.082221477152231,47.307491302490234,0.0,-1.0,-1.0,-1.0,22.02629945561587,-1.0,-1.0
1780494822445671168,43.75856113433838,49.42989541136695,11.082254477020815,47.30744934082031,0.0,-1.0,-1.0,-1.0,18.57958336820426,-1.0,-1.0
1780494839717870848,61.03076100349426,49.42989541136695,11.082254477020815,47.30744934082031,0.0,-1.0,-1.0,-1.0,18.57958336820426,-1.0,-1.0
1780494839906329088,61.21921920776367,49.42992461237471,11.082222984709448,47.30772018432617,0.0,-1.0,-1.0,-1.0,41.72444275378129,-1.0,-1.0
1780494846149406976,67.46229696273804,49.42990756810547,11.082236092288515,47.30746078491211,0.0,-1.0,-1.0,-1.0,20.68486305005275,-1.0,-1.0
1780494852346819840,73.65970993041992,49.429910897517125,11.082274343077508,47.30742645263672,0.0,-1.0,-1.0,-1.0,18.280030033768025,-1.0,-1.0
1780494858642493952,79.95538401603699,49.42990146524052,11.082281887383386,47.307437896728516,0.0,-1.0,-1.0,-1.0,17.99223724749662,-1.0,-1.0
1780494864890900224,86.2037901878357,49.42995673130725,11.08224812077688,364.51998815672624,318.92998800413835,-1.0,-1.0,3.0,21.60937954493377,-1.0,-1.0
1780494864926873088,86.23976302146912,49.42995671412548,11.082248323804697,364.51998815672624,318.92998800413835,-1.0,-1.0,3.0,23.306809304895204,-1.0,-1.0
1780494865588762112,86.90165209770203,49.429931538159565,11.082243878222327,364.51998815672624,318.92998800413835,-1.0,-1.0,3.0,16.370851750084764,-1.0,-1.0
1780494880035022848,101.34791302680969,49.429912300303,11.082311328096798,47.30741500854492,0.0,-1.0,-1.0,-1.0,20.153900887074634,-1.0,-1.0
1780494893218713088,114.53160309791565,49.429912300303,11.082311328096798,47.30741500854492,0.0,-1.0,-1.0,-1.0,20.153900887074634,-1.0,-1.0
1780494893441894144,114.75478410720825,49.42988271781314,11.082282124552998,47.30744934082031,0.0,-1.0,-1.0,-1.0,19.83154615485509,-1.0,-1.0
1780494899722351104,121.03524112701416,49.429931538159565,11.082243878222327,364.51998815672624,318.92998800413835,-1.0,-1.0,3.0,16.370851750084764,-1.0,-1.0
1780494899760327936,121.07321810722351,49.42993153305812,11.082243978986575,364.51998815672624,318.92998800413835,-1.0,-1.0,3.0,16.373026772512734,-1.0,-1.0
1780494900285035008,121.59792518615723,49.42993298282097,11.08225056294319,364.51998815672624,318.92998800413835,-1.0,-1.0,3.0,13.338498839879101,-1.0,-1.0
1780494905818213888,127.13110399246216,49.429875292161704,11.082274733706205,47.30744934082031,0.0,-1.0,-1.0,-1.0,19.641607744988896,-1.0,-1.0
1780494912015141888,133.32803201675415,49.42987130166667,11.082276561779095,47.30743408203125,0.0,-1.0,-1.0,-1.0,18.649309082875508,-1.0,-1.0
1780494918206824960,139.5197150707245,49.42987205750534,11.08227377186887,47.30744934082031,0.0,-1.0,-1.0,-1.0,18.05365410080486,-1.0,-1.0
1780494924392834048,145.7057240009308,49.42991605675276,11.082172374195686,47.30789566040039,0.0,-1.0,-1.0,-1.0,26.519635832364596,-1.0,-1.0
1780494930783115008,152.09600496292114,49.429899696481556,11.082249506763553,47.307437896728516,0.0,-1.0,-1.0,-1.0,19.152704090233986,-1.0,-1.0
1780494937008319744,158.32120990753174,49.43000337270838,11.082260475805331,47.307464599609375,0.0,-1.0,-1.0,-1.0,26.094649717341046,-1.0,-1.0
1780494943223716096,164.53660607337952,49.429926444286025,11.082276378532477,47.307437896728516,0.0,-1.0,-1.0,-1.0,19.129205011400497,-1.0,-1.0
1780494949442147072,170.75503706932068,49.42988995419788,11.082273800667336,47.30744552612305,0.0,-1.0,-1.0,-1.0,19.62537346933421,-1.0,-1.0
